# Contents:,Laser Egg 'E253' 30 days raw data
# Generated At:,Kaiterra 2019-12-07 13:38
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,577
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-12-06 15:12:00,227,218,63.91,19.79,375,PM2.5
2019-12-06 15:13:00,214,206,63.84,19.8,366,PM2.5
2019-12-06 15:14:00,199,194,63.88,19.8,357,PM2.5
2019-12-06 15:15:00,215,203,63.92,19.8,364,PM2.5
2019-12-06 15:16:00,232,217,63.91,19.8,375,PM2.5
2019-12-06 15:17:00,191,175,63.93,19.81,342,PM2.5
2019-12-06 15:18:00,224,210,63.87,19.81,369,PM2.5
2019-12-06 15:19:00,220,209,63.92,19.81,368,PM2.5
2019-12-06 15:20:00,206,201,63.97,19.81,362,PM2.5
2019-12-06 15:21:00,218,209,63.99,19.81,368,PM2.5
2019-12-06 15:22:00,206,203,64.13,19.8,364,PM2.5
2019-12-06 15:23:00,232,221,64.1,19.8,378,PM2.5
2019-12-06 15:24:00,245,229,64.08,19.79,384,PM2.5
2019-12-06 15:25:00,249,235,63.99,19.8,388,PM2.5
2019-12-06 15:26:00,231,214,64.12,19.8,372,PM2.5
2019-12-06 15:27:00,225,216,64.12,19.8,374,PM2.5
2019-12-06 15:28:00,248,234,64.12,19.8,388,PM2.5
2019-12-06 15:29:00,232,223,64.18,19.79,379,PM2.5
2019-12-06 15:30:00,232,215,64.13,19.8,373,PM2.5
2019-12-06 15:31:00,229,220,64.19,19.8,377,PM2.5
2019-12-06 15:32:00,233,219,64.19,19.8,376,PM2.5
2019-12-06 15:33:00,257,240,64.33,19.8,392,PM2.5
2019-12-06 15:34:00,254,231,64.29,19.79,385,PM2.5
2019-12-06 15:35:00,265,248,64.25,19.79,398,PM2.5
2019-12-06 15:36:00,263,248,64.47,19.79,398,PM2.5
2019-12-06 15:37:00,254,239,64.4,19.78,392,PM2.5
2019-12-06 15:38:00,247,240,64.45,19.78,392,PM2.5
2019-12-06 15:39:00,260,232,64.36,19.78,386,PM2.5
2019-12-06 15:40:00,237,233,64.41,19.78,387,PM2.5
2019-12-06 15:41:00,249,233,64.35,19.78,387,PM2.5
2019-12-06 15:42:00,242,228,64.46,19.79,383,PM2.5
2019-12-06 15:43:00,239,223,64.7,19.79,379,PM2.5
2019-12-06 15:44:00,241,236,64.58,19.8,389,PM2.5
2019-12-06 15:45:00,262,248,64.53,19.8,398,PM2.5
2019-12-06 15:46:00,245,238,64.62,19.8,391,PM2.5
2019-12-06 15:47:00,266,255,64.57,19.8,404,PM2.5
2019-12-06 15:48:00,267,255,64.54,19.8,404,PM2.5
2019-12-06 15:49:00,272,255,64.49,19.79,404,PM2.5
2019-12-06 15:50:00,271,249,64.63,19.78,399,PM2.5
2019-12-06 15:51:00,272,256,64.84,19.77,405,PM2.5
2019-12-06 15:52:00,269,251,64.67,19.76,401,PM2.5
2019-12-06 15:53:00,280,259,64.5,19.76,407,PM2.5
2019-12-06 15:54:00,269,252,64.6,19.75,402,PM2.5
2019-12-06 15:55:00,287,265,64.47,19.75,412,PM2.5
2019-12-06 15:56:00,263,247,64.55,19.75,398,PM2.5
2019-12-06 15:57:00,263,243,64.62,19.74,395,PM2.5
2019-12-06 15:58:00,289,271,64.87,19.73,416,PM2.5
2019-12-06 15:59:00,269,262,64.75,19.72,409,PM2.5
2019-12-06 16:00:00,278,261,64.69,19.72,408,PM2.5
2019-12-06 16:01:00,277,260,64.58,19.71,408,PM2.5
2019-12-06 16:02:00,294,274,64.67,19.71,418,PM2.5
2019-12-06 16:03:00,274,260,64.75,19.7,408,PM2.5
2019-12-06 16:04:00,277,260,64.83,19.7,408,PM2.5
2019-12-06 16:05:00,288,270,64.73,19.7,415,PM2.5
2019-12-06 16:06:00,291,271,64.76,19.69,416,PM2.5
2019-12-06 16:07:00,287,274,64.77,19.69,418,PM2.5
2019-12-06 16:08:00,273,254,64.57,19.68,403,PM2.5
2019-12-06 16:09:00,299,264,64.62,19.67,411,PM2.5
2019-12-06 16:10:00,303,281,64.82,19.66,424,PM2.5
2019-12-06 16:11:00,281,265,64.81,19.65,412,PM2.5
2019-12-06 16:12:00,293,280,64.97,19.65,423,PM2.5
2019-12-06 16:13:00,288,265,64.88,19.64,412,PM2.5
2019-12-06 16:14:00,284,266,64.84,19.63,412,PM2.5
2019-12-06 16:15:00,261,254,64.75,19.63,403,PM2.5
2019-12-06 16:16:00,286,268,64.8,19.63,414,PM2.5
2019-12-06 16:17:00,281,268,64.96,19.62,414,PM2.5
2019-12-06 16:18:00,281,269,64.85,19.63,415,PM2.5
2019-12-06 16:19:00,270,260,64.88,19.64,408,PM2.5
2019-12-06 16:20:00,284,268,64.86,19.64,414,PM2.5
2019-12-06 16:21:00,270,255,64.87,19.64,404,PM2.5
2019-12-06 16:22:00,288,267,64.89,19.64,413,PM2.5
2019-12-06 16:23:00,280,274,64.98,19.64,418,PM2.5
2019-12-06 16:24:00,273,261,65.01,19.63,408,PM2.5
2019-12-06 16:25:00,279,264,65.05,19.63,411,PM2.5
2019-12-06 16:26:00,271,257,64.98,19.63,405,PM2.5
2019-12-06 16:27:00,265,249,64.97,19.63,399,PM2.5
2019-12-06 16:28:00,287,270,65.04,19.63,415,PM2.5
2019-12-06 16:29:00,265,254,64.95,19.63,403,PM2.5
2019-12-06 16:30:00,283,264,64.96,19.63,411,PM2.5
2019-12-06 16:31:00,291,273,65.11,19.63,418,PM2.5
2019-12-06 16:32:00,289,275,65.14,19.63,419,PM2.5
2019-12-06 16:33:00,269,260,65.09,19.62,408,PM2.5
2019-12-06 16:34:00,274,260,65.11,19.61,408,PM2.5
2019-12-06 16:35:00,286,269,65.44,19.62,415,PM2.5
2019-12-06 16:36:00,287,270,65.51,19.62,415,PM2.5
2019-12-06 16:37:00,275,263,65.54,19.62,410,PM2.5
2019-12-06 16:38:00,270,254,65.69,19.63,403,PM2.5
2019-12-06 16:39:00,279,266,65.69,19.63,412,PM2.5
2019-12-06 16:40:00,290,264,65.54,19.64,411,PM2.5
2019-12-06 16:41:00,291,277,65.6,19.64,421,PM2.5
2019-12-06 16:42:00,298,282,65.76,19.64,425,PM2.5
2019-12-06 16:43:00,292,275,65.67,19.62,419,PM2.5
2019-12-06 16:44:00,286,265,66.03,19.63,412,PM2.5
2019-12-06 16:45:00,288,272,66.03,19.64,417,PM2.5
2019-12-06 16:46:00,297,279,65.99,19.64,422,PM2.5
2019-12-06 16:47:00,293,280,65.89,19.64,423,PM2.5
2019-12-06 16:48:00,294,276,66.06,19.64,420,PM2.5
2019-12-06 16:49:00,302,289,65.67,19.64,430,PM2.5
2019-12-06 16:50:00,285,273,66.04,19.63,418,PM2.5
2019-12-06 16:51:00,300,275,66,19.63,419,PM2.5
2019-12-06 16:52:00,288,269,65.85,19.65,415,PM2.5
2019-12-06 16:53:00,291,271,65.82,19.65,416,PM2.5
2019-12-06 16:54:00,293,270,65.89,19.65,415,PM2.5
2019-12-06 16:55:00,311,292,65.44,19.65,432,PM2.5
2019-12-06 16:56:00,323,301,65.4,19.64,439,PM2.5
2019-12-06 16:57:00,327,305,65.32,19.64,442,PM2.5
2019-12-06 16:58:00,282,268,65.52,19.63,414,PM2.5
2019-12-06 16:59:00,310,292,65.32,19.62,432,PM2.5
2019-12-06 17:00:00,321,303,65.57,19.61,441,PM2.5
2019-12-06 17:01:00,290,280,65.67,19.6,423,PM2.5
2019-12-06 17:02:00,306,292,65.61,19.6,432,PM2.5
2019-12-06 17:03:00,334,310,65.5,19.59,446,PM2.5
2019-12-06 17:04:00,318,295,65.68,19.59,435,PM2.5
2019-12-06 17:05:00,323,291,65.6,19.59,432,PM2.5
2019-12-06 17:06:00,298,278,65.69,19.59,422,PM2.5
2019-12-06 17:07:00,279,269,65.82,19.59,415,PM2.5
2019-12-06 17:08:00,305,282,65.69,19.6,425,PM2.5
2019-12-06 17:09:00,314,296,65.68,19.6,435,PM2.5
2019-12-06 17:10:00,291,271,65.67,19.61,416,PM2.5
2019-12-06 17:11:00,305,292,65.54,19.61,432,PM2.5
2019-12-06 17:12:00,327,306,65.46,19.62,443,PM2.5
2019-12-06 17:13:00,303,287,65.61,19.61,428,PM2.5
2019-12-06 17:14:00,306,285,65.61,19.61,427,PM2.5
2019-12-06 17:15:00,298,280,65.61,19.61,423,PM2.5
2019-12-06 17:16:00,308,298,65.63,19.6,437,PM2.5
2019-12-06 17:17:00,307,290,65.59,19.6,431,PM2.5
2019-12-06 17:18:00,305,294,66.04,19.6,434,PM2.5
2019-12-06 17:19:00,306,288,65.96,19.6,429,PM2.5
2019-12-06 17:20:00,295,276,65.88,19.6,420,PM2.5
2019-12-06 17:21:00,321,296,66.25,19.6,435,PM2.5
2019-12-06 17:22:00,298,281,66.04,19.59,424,PM2.5
2019-12-06 17:23:00,286,279,66.17,19.6,422,PM2.5
2019-12-06 17:24:00,285,272,66.42,19.6,417,PM2.5
2019-12-06 17:25:00,284,262,66.71,19.61,409,PM2.5
2019-12-06 17:26:00,298,280,66.73,19.62,423,PM2.5
2019-12-06 17:27:00,291,272,66.77,19.63,417,PM2.5
2019-12-06 17:28:00,303,289,66.25,19.64,430,PM2.5
2019-12-06 17:29:00,319,306,65.89,19.63,443,PM2.5
2019-12-06 17:30:00,337,313,65.64,19.62,448,PM2.5
2019-12-06 17:31:00,312,293,66.63,19.6,433,PM2.5
2019-12-06 17:32:00,279,274,66.94,19.61,418,PM2.5
2019-12-06 17:33:00,302,281,66.08,19.61,424,PM2.5
2019-12-06 17:34:00,276,259,66.94,19.61,407,PM2.5
2019-12-06 17:35:00,293,274,66.89,19.62,418,PM2.5
2019-12-06 17:36:00,315,290,66.54,19.63,431,PM2.5
2019-12-06 17:37:00,306,291,66.66,19.63,432,PM2.5
2019-12-06 17:38:00,281,271,66.98,19.65,416,PM2.5
2019-12-06 17:39:00,299,277,66.56,19.65,421,PM2.5
2019-12-06 17:40:00,290,283,66.47,19.66,425,PM2.5
2019-12-06 17:41:00,314,289,66.12,19.66,430,PM2.5
2019-12-06 17:42:00,315,298,66.09,19.66,437,PM2.5
2019-12-06 17:43:00,253,252,66.16,19.66,402,PM2.5
2019-12-06 17:44:00,328,296,66,19.64,435,PM2.5
2019-12-06 17:45:00,341,318,65.86,19.63,452,PM2.5
2019-12-06 17:46:00,346,325,65.93,19.6,458,PM2.5
2019-12-06 17:47:00,342,310,66.49,19.58,446,PM2.5
2019-12-06 17:48:00,306,278,66.36,19.56,422,PM2.5
2019-12-06 17:49:00,272,248,66.64,19.56,398,PM2.5
2019-12-06 17:50:00,319,298,66.67,19.56,437,PM2.5
2019-12-06 17:51:00,302,279,66.73,19.57,422,PM2.5
2019-12-06 17:52:00,306,284,66.85,19.57,426,PM2.5
2019-12-06 17:53:00,311,291,66.91,19.6,432,PM2.5
2019-12-06 17:54:00,310,289,67.05,19.61,430,PM2.5
2019-12-06 17:55:00,312,291,66.76,19.63,432,PM2.5
2019-12-06 17:56:00,324,304,66.55,19.65,442,PM2.5
2019-12-06 17:57:00,293,282,66.49,19.65,425,PM2.5
2019-12-06 17:58:00,321,293,66.44,19.67,433,PM2.5
2019-12-06 17:59:00,315,291,66.41,19.68,432,PM2.5
2019-12-06 18:00:00,323,291,66.36,19.69,432,PM2.5
2019-12-06 18:01:00,291,278,66.31,19.71,422,PM2.5
2019-12-06 18:02:00,304,285,66.18,19.71,427,PM2.5
2019-12-06 18:03:00,285,268,66.22,19.72,414,PM2.5
2019-12-06 18:04:00,298,281,65.9,19.73,424,PM2.5
2019-12-06 18:05:00,322,303,65.9,19.71,441,PM2.5
2019-12-06 18:06:00,296,290,66.01,19.7,431,PM2.5
2019-12-06 18:07:00,304,288,66.12,19.7,429,PM2.5
2019-12-06 18:08:00,292,285,66.15,19.69,427,PM2.5
2019-12-06 18:09:00,280,271,66.05,19.68,416,PM2.5
2019-12-06 18:10:00,293,282,66.08,19.67,425,PM2.5
2019-12-06 18:11:00,273,264,66.09,19.67,411,PM2.5
2019-12-06 18:12:00,291,261,66.1,19.67,408,PM2.5
2019-12-06 18:13:00,288,276,66.07,19.67,420,PM2.5
2019-12-06 18:14:00,297,284,66.04,19.67,426,PM2.5
2019-12-06 18:15:00,302,281,66.04,19.67,424,PM2.5
2019-12-06 18:16:00,309,288,66.06,19.67,429,PM2.5
2019-12-06 18:17:00,284,276,66.02,19.66,420,PM2.5
2019-12-06 18:18:00,289,270,66.04,19.66,415,PM2.5
2019-12-06 18:19:00,284,274,66.04,19.66,418,PM2.5
2019-12-06 18:20:00,286,266,66.05,19.65,412,PM2.5
2019-12-06 18:21:00,291,275,66.04,19.65,419,PM2.5
2019-12-06 18:22:00,283,266,66.08,19.64,412,PM2.5
2019-12-06 18:23:00,302,282,66.09,19.64,425,PM2.5
2019-12-06 18:24:00,303,277,66.16,19.63,421,PM2.5
2019-12-06 18:25:00,286,275,66.29,19.62,419,PM2.5
2019-12-06 18:26:00,290,276,66.25,19.6,420,PM2.5
2019-12-06 18:27:00,303,285,66.17,19.59,427,PM2.5
2019-12-06 18:28:00,294,274,66.19,19.58,418,PM2.5
2019-12-06 18:29:00,290,271,66.29,19.56,416,PM2.5
2019-12-06 18:30:00,285,282,66.33,19.55,425,PM2.5
2019-12-06 18:31:00,292,274,66.33,19.54,418,PM2.5
2019-12-06 18:32:00,290,275,66.28,19.53,419,PM2.5
2019-12-06 18:33:00,277,260,66.25,19.52,408,PM2.5
2019-12-06 18:34:00,304,279,66.19,19.52,422,PM2.5
2019-12-06 18:35:00,293,275,66.23,19.52,419,PM2.5
2019-12-06 18:36:00,274,261,66.17,19.51,408,PM2.5
2019-12-06 18:37:00,281,265,66.18,19.52,412,PM2.5
2019-12-06 18:38:00,297,270,66.14,19.53,415,PM2.5
2019-12-06 18:39:00,277,257,66.13,19.53,405,PM2.5
2019-12-06 18:40:00,287,267,66.12,19.54,413,PM2.5
2019-12-06 18:41:00,278,261,66.08,19.54,408,PM2.5
2019-12-06 18:42:00,277,262,66.01,19.53,409,PM2.5
2019-12-06 18:43:00,257,252,66.02,19.54,402,PM2.5
2019-12-06 18:44:00,280,257,66.01,19.53,405,PM2.5
2019-12-06 18:45:00,278,256,66.01,19.53,405,PM2.5
2019-12-06 18:46:00,265,252,66.01,19.53,402,PM2.5
2019-12-06 18:47:00,278,262,65.98,19.53,409,PM2.5
2019-12-06 18:48:00,268,255,65.98,19.53,404,PM2.5
2019-12-06 18:49:00,279,260,65.99,19.53,408,PM2.5
2019-12-06 18:50:00,271,257,65.97,19.53,405,PM2.5
2019-12-06 18:51:00,264,256,66,19.53,405,PM2.5
2019-12-06 18:52:00,274,258,65.98,19.52,406,PM2.5
2019-12-06 18:53:00,253,237,65.99,19.52,390,PM2.5
2019-12-06 18:54:00,269,260,65.97,19.52,408,PM2.5
2019-12-06 18:55:00,275,257,66,19.52,405,PM2.5
2019-12-06 18:56:00,262,255,66,19.51,404,PM2.5
2019-12-06 18:57:00,262,247,65.98,19.5,398,PM2.5
2019-12-06 18:58:00,274,260,65.98,19.48,408,PM2.5
2019-12-06 18:59:00,272,255,65.98,19.47,404,PM2.5
2019-12-06 19:00:00,271,254,66.08,19.47,403,PM2.5
2019-12-06 19:01:00,262,254,66.03,19.47,403,PM2.5
2019-12-06 19:02:00,260,252,66.05,19.46,402,PM2.5
2019-12-06 19:03:00,234,232,66.01,19.45,386,PM2.5
2019-12-06 19:04:00,272,248,66.01,19.45,398,PM2.5
2019-12-06 19:05:00,254,235,66.05,19.45,388,PM2.5
2019-12-06 19:06:00,256,237,66,19.45,390,PM2.5
2019-12-06 19:07:00,251,242,66.07,19.44,394,PM2.5
2019-12-06 19:08:00,253,242,66.05,19.44,394,PM2.5
2019-12-06 19:09:00,276,250,66.06,19.43,400,PM2.5
2019-12-06 19:10:00,255,243,66.05,19.42,395,PM2.5
2019-12-06 19:11:00,253,231,66.07,19.42,385,PM2.5
2019-12-06 19:12:00,264,246,66.06,19.42,397,PM2.5
2019-12-06 19:13:00,257,239,66.06,19.42,392,PM2.5
2019-12-06 19:14:00,240,238,65.99,19.43,391,PM2.5
2019-12-06 19:15:00,258,244,66.01,19.43,395,PM2.5
2019-12-06 19:16:00,254,242,66.01,19.43,394,PM2.5
2019-12-06 19:17:00,255,241,66.02,19.44,393,PM2.5
2019-12-06 19:18:00,257,246,65.95,19.44,397,PM2.5
2019-12-06 19:19:00,262,246,65.91,19.42,397,PM2.5
2019-12-06 19:20:00,264,248,66,19.42,398,PM2.5
2019-12-06 19:21:00,269,250,66.01,19.42,400,PM2.5
2019-12-06 19:22:00,267,251,65.98,19.41,401,PM2.5
2019-12-06 19:23:00,259,242,66.01,19.41,394,PM2.5
2019-12-06 19:24:00,252,241,66.09,19.39,393,PM2.5
2019-12-06 19:25:00,247,236,66.06,19.39,389,PM2.5
2019-12-06 19:26:00,255,245,66.1,19.38,396,PM2.5
2019-12-06 19:27:00,250,233,66.07,19.38,387,PM2.5
2019-12-06 19:28:00,258,242,66.15,19.37,394,PM2.5
2019-12-06 19:29:00,263,252,66.14,19.36,402,PM2.5
2019-12-06 19:30:00,259,240,66.11,19.36,392,PM2.5
2019-12-06 19:31:00,272,256,66.18,19.35,405,PM2.5
2019-12-06 19:32:00,241,226,66.14,19.36,382,PM2.5
2019-12-06 19:33:00,249,239,66.16,19.36,392,PM2.5
2019-12-06 19:34:00,246,238,66.16,19.35,391,PM2.5
2019-12-06 19:35:00,244,229,66.22,19.35,384,PM2.5
2019-12-06 19:36:00,258,241,66.24,19.35,393,PM2.5
2019-12-06 19:37:00,267,249,66.23,19.34,399,PM2.5
2019-12-06 19:38:00,268,248,66.27,19.34,398,PM2.5
2019-12-06 19:39:00,262,247,66.21,19.33,398,PM2.5
2019-12-06 19:40:00,247,238,66.32,19.34,391,PM2.5
2019-12-06 19:41:00,263,240,66.36,19.34,392,PM2.5
2019-12-06 19:42:00,253,238,66.26,19.34,391,PM2.5
2019-12-06 19:43:00,253,232,66.28,19.33,386,PM2.5
2019-12-06 19:44:00,257,231,66.34,19.33,385,PM2.5
2019-12-06 19:45:00,261,242,66.28,19.32,394,PM2.5
2019-12-06 19:46:00,263,246,66.31,19.32,397,PM2.5
2019-12-06 19:47:00,260,247,66.28,19.31,398,PM2.5
2019-12-06 19:48:00,265,246,66.32,19.32,397,PM2.5
2019-12-06 19:49:00,268,253,66.35,19.31,402,PM2.5
2019-12-06 19:50:00,252,235,66.33,19.31,388,PM2.5
2019-12-06 19:51:00,258,241,66.35,19.31,393,PM2.5
2019-12-06 19:52:00,237,221,66.37,19.31,378,PM2.5
2019-12-06 19:53:00,250,230,66.35,19.3,385,PM2.5
2019-12-06 19:54:00,260,244,66.38,19.3,395,PM2.5
2019-12-06 19:55:00,269,254,66.35,19.3,403,PM2.5
2019-12-06 19:56:00,263,246,66.4,19.29,397,PM2.5
2019-12-06 19:57:00,268,253,66.37,19.3,402,PM2.5
2019-12-06 19:58:00,268,246,66.39,19.29,397,PM2.5
2019-12-06 19:59:00,265,239,66.46,19.28,392,PM2.5
2019-12-06 20:00:00,261,249,66.42,19.29,399,PM2.5
2019-12-06 20:01:00,262,251,66.46,19.29,401,PM2.5
2019-12-06 20:02:00,270,251,66.39,19.28,401,PM2.5
2019-12-06 20:03:00,281,258,66.51,19.28,406,PM2.5
2019-12-06 20:04:00,236,231,66.48,19.27,385,PM2.5
2019-12-06 20:05:00,260,240,66.47,19.26,392,PM2.5
2019-12-06 20:06:00,263,246,66.49,19.26,397,PM2.5
2019-12-06 20:07:00,260,246,66.5,19.26,397,PM2.5
2019-12-06 20:08:00,260,244,66.53,19.26,395,PM2.5
2019-12-06 20:09:00,260,247,66.51,19.25,398,PM2.5
2019-12-06 20:10:00,273,256,66.54,19.24,405,PM2.5
2019-12-06 20:11:00,277,256,66.55,19.24,405,PM2.5
2019-12-06 20:12:00,259,247,66.55,19.24,398,PM2.5
2019-12-06 20:13:00,261,242,66.52,19.25,394,PM2.5
2019-12-06 20:14:00,218,201,66.58,19.25,362,PM2.5
2019-12-06 20:15:00,282,264,66.55,19.25,411,PM2.5
2019-12-06 20:16:00,271,257,66.51,19.25,405,PM2.5
2019-12-06 20:17:00,275,257,66.5,19.25,405,PM2.5
2019-12-06 20:18:00,272,257,66.51,19.24,405,PM2.5
2019-12-06 20:19:00,255,249,66.55,19.25,399,PM2.5
2019-12-06 20:20:00,274,259,66.43,19.25,407,PM2.5
2019-12-06 20:21:00,275,256,66.49,19.25,405,PM2.5
2019-12-06 20:22:00,283,264,66.53,19.25,411,PM2.5
2019-12-06 20:23:00,268,254,66.53,19.25,403,PM2.5
2019-12-06 20:24:00,271,260,66.53,19.25,408,PM2.5
2019-12-06 20:25:00,284,265,66.52,19.24,412,PM2.5
2019-12-06 20:26:00,291,268,66.53,19.24,414,PM2.5
2019-12-06 20:27:00,272,264,66.49,19.23,411,PM2.5
2019-12-06 20:28:00,275,253,66.52,19.22,402,PM2.5
2019-12-06 20:29:00,281,263,66.52,19.23,410,PM2.5
2019-12-06 20:30:00,254,240,66.47,19.22,392,PM2.5
2019-12-06 20:31:00,269,255,66.42,19.22,404,PM2.5
2019-12-06 20:32:00,271,255,66.5,19.23,404,PM2.5
2019-12-06 20:33:00,261,245,66.52,19.23,396,PM2.5
2019-12-06 20:34:00,254,245,66.53,19.22,396,PM2.5
