# Contents:,Laser Egg 'E583' 30 days raw data
# Generated At:,Kaiterra 2019-12-09 20:19
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,2230
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-12-03 11:41:00,158,147,54.54,21.96,321,PM2.5
2019-12-03 11:42:00,167,143,54.54,21.96,318,PM2.5
2019-12-03 11:43:00,159,143,54.56,21.96,318,PM2.5
2019-12-03 11:44:00,158,140,54.51,21.95,315,PM2.5
2019-12-03 11:45:00,159,142,54.52,21.96,317,PM2.5
2019-12-03 11:46:00,164,152,54.51,21.95,325,PM2.5
2019-12-03 11:47:00,153,139,54.47,21.94,315,PM2.5
2019-12-03 11:48:00,159,140,54.46,21.95,315,PM2.5
2019-12-03 11:49:00,140,134,54.48,21.94,311,PM2.5
2019-12-03 11:50:00,164,146,54.44,21.94,320,PM2.5
2019-12-03 11:51:00,157,140,54.32,21.95,315,PM2.5
2019-12-03 11:52:00,154,140,54.28,21.94,315,PM2.5
2019-12-03 11:53:00,155,139,54.25,21.94,315,PM2.5
2019-12-03 11:54:00,151,132,54.23,21.95,309,PM2.5
2019-12-03 11:55:00,151,139,54.24,21.95,315,PM2.5
2019-12-03 11:56:00,161,144,54.24,21.95,318,PM2.5
2019-12-03 11:57:00,164,147,54.27,21.94,321,PM2.5
2019-12-03 11:58:00,145,128,54.26,21.95,306,PM2.5
2019-12-03 11:59:00,145,130,54.23,21.94,308,PM2.5
2019-12-03 12:00:00,165,141,54.27,21.94,316,PM2.5
2019-12-03 12:01:00,142,135,54.27,21.94,312,PM2.5
2019-12-03 12:02:00,158,140,54.31,21.94,315,PM2.5
2019-12-03 12:03:00,138,130,54.27,21.94,308,PM2.5
2019-12-03 12:04:00,155,136,54.21,21.94,312,PM2.5
2019-12-03 12:05:00,152,133,54.2,21.94,310,PM2.5
2019-12-03 12:06:00,150,130,54.23,21.94,308,PM2.5
2019-12-03 12:07:00,159,143,54.26,21.93,318,PM2.5
2019-12-03 12:08:00,145,133,54.22,21.94,310,PM2.5
2019-12-03 12:09:00,138,133,54.2,21.93,310,PM2.5
2019-12-03 12:10:00,150,138,54.16,21.93,314,PM2.5
2019-12-03 12:11:00,149,134,54.1,21.93,311,PM2.5
2019-12-03 12:12:00,150,134,54.05,21.94,311,PM2.5
2019-12-03 12:13:00,155,134,54.07,21.93,311,PM2.5
2019-12-03 12:14:00,154,132,54.02,21.93,309,PM2.5
2019-12-03 12:15:00,144,126,54.03,21.93,305,PM2.5
2019-12-03 12:16:00,143,133,54.01,21.93,310,PM2.5
2019-12-03 12:17:00,151,134,54.03,21.94,311,PM2.5
2019-12-03 12:18:00,147,128,54.07,21.93,306,PM2.5
2019-12-03 12:19:00,144,130,54.15,21.93,308,PM2.5
2019-12-03 12:20:00,149,130,54.18,21.93,308,PM2.5
2019-12-03 12:21:00,150,132,54.25,21.93,309,PM2.5
2019-12-03 12:22:00,148,130,54.3,21.93,308,PM2.5
2019-12-03 12:23:00,144,126,54.34,21.94,305,PM2.5
2019-12-03 12:24:00,143,128,54.34,21.94,306,PM2.5
2019-12-03 12:25:00,132,119,54.33,21.94,297,PM2.5
2019-12-03 12:26:00,146,130,54.31,21.94,308,PM2.5
2019-12-03 12:27:00,139,124,54.34,21.93,303,PM2.5
2019-12-03 12:28:00,143,130,54.33,21.93,308,PM2.5
2019-12-03 12:29:00,137,123,54.31,21.93,302,PM2.5
2019-12-03 12:30:00,137,124,54.36,21.93,303,PM2.5
2019-12-03 12:31:00,138,124,54.31,21.93,303,PM2.5
2019-12-03 12:32:00,140,123,54.32,21.93,302,PM2.5
2019-12-03 12:33:00,142,129,54.37,21.93,307,PM2.5
2019-12-03 12:34:00,143,126,54.42,21.92,305,PM2.5
2019-12-03 12:35:00,139,127,54.44,21.92,305,PM2.5
2019-12-03 12:36:00,138,121,54.4,21.93,301,PM2.5
2019-12-03 12:37:00,145,130,54.31,21.93,308,PM2.5
2019-12-03 12:38:00,147,131,54.19,21.93,308,PM2.5
2019-12-03 12:39:00,140,126,54.14,21.92,305,PM2.5
2019-12-03 12:40:00,137,124,54.15,21.92,303,PM2.5
2019-12-03 12:41:00,135,122,54.16,21.92,302,PM2.5
2019-12-03 12:42:00,141,126,54.15,21.92,305,PM2.5
2019-12-03 12:43:00,134,119,54.19,21.92,297,PM2.5
2019-12-03 12:44:00,125,118,54.25,21.92,293,PM2.5
2019-12-03 12:45:00,129,109,54.27,21.92,263,PM2.5
2019-12-03 12:46:00,137,123,54.26,21.91,302,PM2.5
2019-12-03 12:47:00,128,113,54.28,21.92,277,PM2.5
2019-12-03 12:48:00,141,123,54.29,21.92,302,PM2.5
2019-12-03 12:49:00,135,120,54.25,21.92,300,PM2.5
2019-12-03 12:50:00,139,126,54.25,21.93,305,PM2.5
2019-12-03 12:51:00,134,117,54.22,21.92,290,PM2.5
2019-12-03 12:52:00,142,125,54.25,21.93,304,PM2.5
2019-12-03 12:53:00,137,123,54.28,21.93,302,PM2.5
2019-12-03 12:54:00,132,123,54.24,21.92,302,PM2.5
2019-12-03 12:55:00,136,120,54.23,21.93,300,PM2.5
2019-12-03 12:56:00,138,122,54.26,21.93,302,PM2.5
2019-12-03 12:57:00,128,109,54.28,21.93,263,PM2.5
2019-12-03 12:58:00,123,110,54.27,21.92,267,PM2.5
2019-12-03 12:59:00,130,119,54.24,21.93,297,PM2.5
2019-12-03 13:00:00,134,116,54.27,21.93,287,PM2.5
2019-12-03 13:01:00,134,121,54.28,21.92,301,PM2.5
2019-12-03 13:02:00,123,114,54.26,21.92,280,PM2.5
2019-12-03 13:03:00,130,119,54.26,21.92,297,PM2.5
2019-12-03 13:04:00,131,119,54.24,21.92,297,PM2.5
2019-12-03 13:05:00,131,120,54.22,21.93,300,PM2.5
2019-12-03 13:06:00,127,113,54.18,21.92,277,PM2.5
2019-12-03 13:07:00,130,118,54.2,21.93,293,PM2.5
2019-12-03 13:08:00,122,108,54.2,21.92,260,PM2.5
2019-12-03 13:09:00,129,118,54.21,21.92,293,PM2.5
2019-12-03 13:10:00,136,116,54.23,21.92,287,PM2.5
2019-12-03 13:11:00,136,124,54.27,21.93,303,PM2.5
2019-12-03 13:12:00,134,116,54.27,21.92,287,PM2.5
2019-12-03 13:13:00,127,117,54.3,21.92,290,PM2.5
2019-12-03 13:14:00,123,114,54.32,21.92,280,PM2.5
2019-12-03 13:15:00,126,115,54.33,21.93,283,PM2.5
2019-12-03 13:16:00,132,118,54.36,21.92,293,PM2.5
2019-12-03 13:17:00,129,119,54.37,21.93,297,PM2.5
2019-12-03 13:18:00,130,119,54.39,21.92,297,PM2.5
2019-12-03 13:19:00,121,112,54.43,21.92,273,PM2.5
2019-12-03 13:20:00,127,113,54.45,21.92,277,PM2.5
2019-12-03 13:21:00,117,103,54.45,21.92,243,PM2.5
2019-12-03 13:22:00,126,118,54.46,21.91,293,PM2.5
2019-12-03 13:23:00,125,114,54.46,21.92,280,PM2.5
2019-12-03 13:24:00,111,105,54.48,21.92,250,PM2.5
2019-12-03 13:25:00,114,108,54.46,21.92,260,PM2.5
2019-12-03 13:26:00,130,115,54.46,21.92,283,PM2.5
2019-12-03 13:27:00,130,115,54.43,21.92,283,PM2.5
2019-12-03 13:28:00,114,107,54.43,21.91,257,PM2.5
2019-12-03 13:29:00,121,110,54.44,21.91,267,PM2.5
2019-12-03 13:30:00,119,114,54.43,21.92,280,PM2.5
2019-12-03 13:31:00,128,115,54.37,21.92,283,PM2.5
2019-12-03 13:32:00,127,111,54.39,21.92,270,PM2.5
2019-12-03 13:33:00,129,114,54.42,21.92,280,PM2.5
2019-12-03 13:34:00,129,118,54.41,21.92,293,PM2.5
2019-12-03 13:35:00,125,111,54.38,21.92,270,PM2.5
2019-12-03 13:36:00,124,110,54.3,21.92,267,PM2.5
2019-12-03 13:37:00,128,116,54.19,21.92,287,PM2.5
2019-12-03 13:52:00,116,109,54.41,21.9,263,PM2.5
2019-12-03 13:53:00,118,110,54.41,21.91,267,PM2.5
2019-12-03 13:54:00,124,116,54.38,21.91,287,PM2.5
2019-12-03 13:55:00,117,106,54.32,21.91,253,PM2.5
2019-12-03 13:56:00,118,108,54.33,21.91,260,PM2.5
2019-12-03 13:57:00,123,112,54.37,21.91,273,PM2.5
2019-12-03 13:58:00,125,110,54.38,21.92,267,PM2.5
2019-12-03 13:59:00,118,107,54.4,21.91,257,PM2.5
2019-12-03 14:00:00,121,108,54.41,21.91,260,PM2.5
2019-12-03 14:01:00,113,104,54.46,21.91,247,PM2.5
2019-12-03 14:02:00,117,108,54.5,21.91,260,PM2.5
2019-12-03 14:03:00,115,101,54.53,21.92,237,PM2.5
2019-12-03 14:04:00,121,109,53.89,22.11,263,PM2.5
2019-12-03 14:05:00,115,107,53.96,22.08,257,PM2.5
2019-12-03 14:06:00,119,105,54.08,22.06,250,PM2.5
2019-12-03 14:07:00,115,106,54.1,22.02,253,PM2.5
2019-12-03 14:08:00,113,101,54.13,22,237,PM2.5
2019-12-03 14:09:00,116,102,54.18,21.98,240,PM2.5
2019-12-03 14:10:00,116,102,54.18,21.97,240,PM2.5
2019-12-03 14:11:00,113,103,54.07,21.95,243,PM2.5
2019-12-03 14:12:00,122,105,53.76,21.94,250,PM2.5
2019-12-03 14:13:00,109,99,53.12,21.92,230,PM2.5
2019-12-03 14:14:00,119,107,52.59,21.91,257,PM2.5
2019-12-03 14:15:00,120,108,52.08,21.9,260,PM2.5
2019-12-03 14:16:00,113,103,51.9,21.89,243,PM2.5
2019-12-03 14:17:00,123,111,52.51,21.68,270,PM2.5
2019-12-03 14:18:00,132,121,52.41,21.81,301,PM2.5
2019-12-03 14:19:00,138,123,52.29,21.96,302,PM2.5
2019-12-03 14:20:00,146,134,52.19,22.05,311,PM2.5
2019-12-03 14:21:00,211,191,52.29,22.11,355,PM2.5
2019-12-03 14:22:00,250,221,52.43,22.14,378,PM2.5
2019-12-03 14:23:00,249,223,52.32,22.16,379,PM2.5
2019-12-03 14:24:00,194,167,52.31,22.15,336,PM2.5
2019-12-03 14:25:00,274,240,52.67,22.16,392,PM2.5
2019-12-03 14:26:00,292,261,52.79,22.14,408,PM2.5
2019-12-03 14:27:00,294,259,52.89,22.13,407,PM2.5
2019-12-03 14:28:00,276,245,52.95,22.12,396,PM2.5
2019-12-03 14:29:00,285,248,53.05,22.1,398,PM2.5
2019-12-03 14:30:00,263,234,53.11,22.09,388,PM2.5
2019-12-03 14:31:00,285,245,53.15,22.08,396,PM2.5
2019-12-03 14:32:00,275,238,53.23,22.07,391,PM2.5
2019-12-03 14:33:00,257,236,53.26,22.07,389,PM2.5
2019-12-03 14:34:00,279,240,53.33,22.06,392,PM2.5
2019-12-03 14:35:00,263,235,53.36,22.06,388,PM2.5
2019-12-03 14:36:00,243,222,53.43,22.05,378,PM2.5
2019-12-03 14:37:00,248,223,53.5,22.04,379,PM2.5
2019-12-03 14:38:00,262,228,53.52,22.03,383,PM2.5
2019-12-03 14:39:00,248,225,53.53,22.03,381,PM2.5
2019-12-03 14:40:00,235,225,53.56,22.03,381,PM2.5
2019-12-03 14:41:00,246,224,53.58,22.02,380,PM2.5
2019-12-03 14:42:00,213,198,53.62,22.02,360,PM2.5
2019-12-03 14:43:00,233,212,53.64,22.02,371,PM2.5
2019-12-03 14:44:00,245,216,53.7,22.01,374,PM2.5
2019-12-03 14:45:00,251,228,53.73,22,383,PM2.5
2019-12-03 14:46:00,230,209,53.78,22.01,368,PM2.5
2019-12-03 14:47:00,237,217,53.8,22,375,PM2.5
2019-12-03 14:48:00,240,211,53.82,22,370,PM2.5
2019-12-03 14:49:00,225,199,53.79,22,361,PM2.5
2019-12-03 14:50:00,221,191,53.77,22,355,PM2.5
2019-12-03 14:51:00,215,199,53.77,22.01,361,PM2.5
2019-12-03 14:52:00,225,201,53.81,22,362,PM2.5
2019-12-03 14:53:00,229,201,53.84,22,362,PM2.5
2019-12-03 14:54:00,228,203,53.84,22,364,PM2.5
2019-12-03 14:55:00,228,203,53.87,22,364,PM2.5
2019-12-03 14:56:00,212,193,53.92,21.99,356,PM2.5
2019-12-03 14:57:00,226,199,53.96,21.99,361,PM2.5
2019-12-03 14:58:00,217,195,53.99,21.99,358,PM2.5
2019-12-03 14:59:00,231,199,54.01,21.98,361,PM2.5
2019-12-03 15:00:00,216,186,54.02,21.99,351,PM2.5
2019-12-03 15:01:00,217,193,54.04,21.99,356,PM2.5
2019-12-03 15:02:00,138,124,54.04,21.98,303,PM2.5
2019-12-03 15:03:00,210,190,54.05,21.97,354,PM2.5
2019-12-03 15:04:00,208,183,54.08,21.98,348,PM2.5
2019-12-03 15:05:00,207,185,54.12,21.98,350,PM2.5
2019-12-03 15:06:00,211,188,54.12,21.98,352,PM2.5
2019-12-03 15:07:00,217,187,54.15,21.98,352,PM2.5
2019-12-03 15:08:00,213,185,54.18,21.97,350,PM2.5
2019-12-03 15:09:00,185,176,54.19,21.97,343,PM2.5
2019-12-03 15:10:00,211,187,54.21,21.97,352,PM2.5
2019-12-03 15:11:00,199,181,54.27,21.97,347,PM2.5
2019-12-03 15:12:00,201,183,54.32,21.97,348,PM2.5
2019-12-03 15:13:00,201,179,54.34,21.97,345,PM2.5
2019-12-03 15:14:00,202,181,54.36,21.97,347,PM2.5
2019-12-03 15:15:00,200,176,54.38,21.97,343,PM2.5
2019-12-03 15:16:00,204,175,54.34,21.97,342,PM2.5
2019-12-03 15:17:00,197,174,54.33,21.97,342,PM2.5
2019-12-03 15:18:00,182,165,54.29,21.96,335,PM2.5
2019-12-03 15:19:00,184,166,54.34,21.97,335,PM2.5
2019-12-03 15:20:00,190,173,54.38,21.97,341,PM2.5
2019-12-03 15:21:00,181,169,54.43,21.97,338,PM2.5
2019-12-03 15:22:00,192,167,54.45,21.98,336,PM2.5
2019-12-03 15:23:00,183,163,54.44,21.97,333,PM2.5
2019-12-03 15:24:00,185,168,54.46,21.97,337,PM2.5
2019-12-03 15:25:00,185,166,54.45,21.96,335,PM2.5
2019-12-03 15:26:00,180,157,54.47,21.96,328,PM2.5
2019-12-03 15:27:00,175,158,54.49,21.96,329,PM2.5
2019-12-03 15:28:00,167,157,54.54,21.96,328,PM2.5
2019-12-03 15:29:00,185,162,54.53,21.95,332,PM2.5
2019-12-03 15:30:00,182,162,54.52,21.95,332,PM2.5
2019-12-03 15:31:00,168,156,54.54,21.95,328,PM2.5
2019-12-03 15:47:00,162,146,54.63,21.95,320,PM2.5
2019-12-03 15:48:00,161,144,54.63,21.96,318,PM2.5
2019-12-03 15:49:00,159,144,54.65,21.95,318,PM2.5
2019-12-03 15:50:00,156,144,54.7,21.95,318,PM2.5
2019-12-03 15:51:00,162,145,54.74,21.94,319,PM2.5
2019-12-03 15:52:00,168,150,54.79,21.95,323,PM2.5
2019-12-03 15:53:00,158,141,54.78,21.95,316,PM2.5
2019-12-03 15:54:00,154,135,54.76,21.95,312,PM2.5
2019-12-03 15:55:00,150,134,54.78,21.95,311,PM2.5
2019-12-03 15:56:00,166,146,54.74,21.94,320,PM2.5
2019-12-03 15:57:00,161,140,54.72,21.94,315,PM2.5
2019-12-03 15:58:00,153,137,54.74,21.94,313,PM2.5
2019-12-03 15:59:00,147,136,54.78,21.94,312,PM2.5
2019-12-03 16:00:00,156,141,54.79,21.94,316,PM2.5
2019-12-03 16:01:00,139,129,54.84,21.93,307,PM2.5
2019-12-03 16:02:00,143,132,54.83,21.93,309,PM2.5
2019-12-03 16:03:00,157,141,54.82,21.94,316,PM2.5
2019-12-03 16:04:00,153,137,54.79,21.93,313,PM2.5
2019-12-03 16:05:00,157,137,54.79,21.93,313,PM2.5
2019-12-03 16:06:00,148,128,54.8,21.93,306,PM2.5
2019-12-03 16:07:00,152,135,54.77,21.92,312,PM2.5
2019-12-03 16:08:00,151,135,54.76,21.92,312,PM2.5
2019-12-03 16:09:00,148,136,54.78,21.92,312,PM2.5
2019-12-03 16:10:00,155,135,54.77,21.92,312,PM2.5
2019-12-03 16:11:00,136,126,54.8,21.91,305,PM2.5
2019-12-03 16:12:00,139,126,54.82,21.92,305,PM2.5
2019-12-03 16:13:00,150,138,54.86,21.92,314,PM2.5
2019-12-03 16:14:00,138,130,54.88,21.91,308,PM2.5
2019-12-03 16:15:00,136,127,54.93,21.91,305,PM2.5
2019-12-03 16:16:00,139,126,54.95,21.91,305,PM2.5
2019-12-03 16:17:00,149,133,54.97,21.9,310,PM2.5
2019-12-03 16:18:00,142,127,55.03,21.9,305,PM2.5
2019-12-03 16:19:00,130,124,55.04,21.9,303,PM2.5
2019-12-03 16:20:00,140,126,55.12,21.9,305,PM2.5
2019-12-03 16:21:00,141,128,55.17,21.91,306,PM2.5
2019-12-03 16:22:00,146,131,55.12,21.93,308,PM2.5
2019-12-03 16:23:00,142,129,54.67,21.96,307,PM2.5
2019-12-03 16:24:00,140,128,54.71,21.98,306,PM2.5
2019-12-03 16:25:00,145,127,54.64,22,305,PM2.5
2019-12-03 16:26:00,136,126,54.43,22.02,305,PM2.5
2019-12-03 16:27:00,139,124,54.01,22.03,303,PM2.5
2019-12-03 16:28:00,141,127,54.07,22.05,305,PM2.5
2019-12-03 16:29:00,142,126,54.33,22.07,305,PM2.5
2019-12-03 16:30:00,133,120,53.31,22.09,300,PM2.5
2019-12-03 16:31:00,133,122,53.63,22.1,302,PM2.5
2019-12-03 16:32:00,138,120,54.26,22.12,300,PM2.5
2019-12-03 16:33:00,135,121,54.22,22.13,301,PM2.5
2019-12-03 16:34:00,129,117,53.78,22.14,290,PM2.5
2019-12-03 16:35:00,131,119,53.48,22.15,297,PM2.5
2019-12-03 16:36:00,111,101,53.07,22.15,237,PM2.5
2019-12-03 16:37:00,106,98,53.05,22.14,227,PM2.5
2019-12-03 16:38:00,117,106,53.26,22.13,253,PM2.5
2019-12-03 16:39:00,127,112,53.09,22.13,273,PM2.5
2019-12-03 16:40:00,116,104,53,22.12,247,PM2.5
2019-12-03 16:41:00,123,108,52.95,22.1,260,PM2.5
2019-12-03 16:42:00,115,102,53.06,22.09,240,PM2.5
2019-12-03 16:43:00,107,96,53.26,22.09,220,PM2.5
2019-12-03 16:44:00,116,103,53.24,22.09,243,PM2.5
2019-12-03 16:45:00,114,105,53.25,22.08,250,PM2.5
2019-12-03 16:46:00,112,105,53.26,22.08,250,PM2.5
2019-12-03 16:47:00,115,104,53.01,22.07,247,PM2.5
2019-12-03 16:48:00,103,99,53.06,22.06,230,PM2.5
2019-12-03 16:49:00,110,99,52.7,22.06,230,PM2.5
2019-12-03 16:50:00,112,99,52.39,22.06,230,PM2.5
2019-12-03 16:51:00,100,95,52.16,22.04,217,PM2.5
2019-12-03 16:52:00,99,96,52.19,22.04,220,PM2.5
2019-12-03 16:53:00,116,102,52.15,22.04,240,PM2.5
2019-12-03 16:54:00,111,102,52.12,22.03,240,PM2.5
2019-12-03 16:55:00,109,97,51.96,22.03,223,PM2.5
2019-12-03 16:56:00,108,99,51.94,22.03,230,PM2.5
2019-12-03 16:57:00,108,101,51.92,22.02,237,PM2.5
2019-12-03 16:58:00,105,98,51.96,22.02,227,PM2.5
2019-12-03 16:59:00,102,93,51.91,22.01,210,PM2.5
2019-12-03 17:00:00,108,97,51.88,22.01,223,PM2.5
2019-12-03 17:01:00,102,98,51.91,22,227,PM2.5
2019-12-03 17:02:00,104,94,51.95,21.99,213,PM2.5
2019-12-03 17:03:00,96,88,51.96,21.99,193,PM2.5
2019-12-03 17:04:00,103,91,51.93,21.98,203,PM2.5
2019-12-03 17:05:00,109,95,51.93,21.98,217,PM2.5
2019-12-03 17:06:00,106,96,51.94,21.98,220,PM2.5
2019-12-03 17:07:00,109,94,51.98,21.97,213,PM2.5
2019-12-03 17:08:00,101,87,51.98,21.97,190,PM2.5
2019-12-03 17:09:00,112,99,52.14,21.96,230,PM2.5
2019-12-03 17:10:00,104,96,52.64,21.97,220,PM2.5
2019-12-03 17:11:00,103,97,52.89,21.98,223,PM2.5
2019-12-03 17:12:00,107,97,52.82,21.99,223,PM2.5
2019-12-03 17:13:00,108,99,52.9,22.01,230,PM2.5
2019-12-03 17:14:00,109,97,52.62,22.02,223,PM2.5
2019-12-03 17:15:00,110,99,52.83,22.02,230,PM2.5
2019-12-03 17:16:00,103,93,53.19,22.04,210,PM2.5
2019-12-03 17:17:00,101,93,52.91,22.05,210,PM2.5
2019-12-03 17:18:00,103,96,53.04,22.07,220,PM2.5
2019-12-03 17:19:00,106,92,53.02,22.08,207,PM2.5
2019-12-03 17:20:00,103,93,52.96,22.09,210,PM2.5
2019-12-03 17:21:00,106,94,52.94,22.09,213,PM2.5
2019-12-03 17:22:00,103,93,52.97,22.1,210,PM2.5
2019-12-03 17:23:00,102,91,52.96,22.1,203,PM2.5
2019-12-03 17:24:00,108,95,52.97,22.11,217,PM2.5
2019-12-03 17:25:00,100,90,53,22.13,200,PM2.5
2019-12-03 17:26:00,107,96,52.8,22.14,220,PM2.5
2019-12-03 17:27:00,107,96,52.66,22.15,220,PM2.5
2019-12-03 17:28:00,109,94,52.63,22.16,213,PM2.5
2019-12-03 17:29:00,107,93,52.73,22.17,210,PM2.5
2019-12-03 17:30:00,110,99,52.87,22.18,230,PM2.5
2019-12-03 17:31:00,105,96,52.96,22.18,220,PM2.5
2019-12-03 17:32:00,102,92,53.09,22.19,207,PM2.5
2019-12-03 17:33:00,104,94,53.14,22.18,213,PM2.5
2019-12-03 17:34:00,102,94,53.21,22.19,213,PM2.5
2019-12-03 17:35:00,101,94,53.26,22.17,213,PM2.5
2019-12-03 17:36:00,105,90,53.3,22.17,200,PM2.5
2019-12-03 17:37:00,102,90,53.42,22.15,200,PM2.5
2019-12-03 17:38:00,101,90,53.5,22.13,200,PM2.5
2019-12-03 17:39:00,95,86,53.58,22.12,187,PM2.5
2019-12-03 17:40:00,100,87,53.66,22.11,190,PM2.5
2019-12-03 17:41:00,99,91,53.71,22.1,203,PM2.5
2019-12-03 17:42:00,91,85,53.82,22.09,183,PM2.5
2019-12-03 17:43:00,98,86,53.86,22.08,187,PM2.5
2019-12-03 17:44:00,86,81,53.94,22.07,170,PM2.5
2019-12-03 17:45:00,101,88,53.96,22.06,193,PM2.5
2019-12-03 17:46:00,89,85,54.11,22.06,183,PM2.5
2019-12-03 17:47:00,100,88,54.18,22.05,193,PM2.5
2019-12-03 17:48:00,95,85,54.21,22.04,183,PM2.5
2019-12-03 17:49:00,98,89,54.25,22.03,197,PM2.5
2019-12-03 17:50:00,95,88,54.32,22.03,193,PM2.5
2019-12-03 17:51:00,99,85,54.39,22.02,183,PM2.5
2019-12-03 17:52:00,92,84,54.49,22.03,180,PM2.5
2019-12-03 17:53:00,103,91,54.52,22.03,203,PM2.5
2019-12-03 17:54:00,102,90,54.53,22.04,200,PM2.5
2019-12-03 17:55:00,100,92,54.47,22.05,207,PM2.5
2019-12-03 17:56:00,111,99,54.15,22.05,230,PM2.5
2019-12-03 17:57:00,111,101,53.89,22.06,237,PM2.5
2019-12-03 17:58:00,111,101,53.9,22.06,237,PM2.5
2019-12-03 17:59:00,112,102,53.7,22.08,240,PM2.5
2019-12-03 18:00:00,122,110,53.5,22.09,267,PM2.5
2019-12-03 18:01:00,112,103,53.49,22.1,243,PM2.5
2019-12-03 18:02:00,120,107,53.34,22.1,257,PM2.5
2019-12-03 18:03:00,122,111,52.63,22.13,270,PM2.5
2019-12-03 18:04:00,126,112,52.66,22.13,273,PM2.5
2019-12-03 18:05:00,129,115,52.05,22.14,283,PM2.5
2019-12-03 18:06:00,133,122,51.52,22.15,302,PM2.5
2019-12-03 18:07:00,138,124,51.01,22.16,303,PM2.5
2019-12-03 18:08:00,129,117,51.37,22.16,290,PM2.5
2019-12-03 18:09:00,128,116,51.45,22.13,287,PM2.5
2019-12-03 18:10:00,142,126,51.19,22.13,305,PM2.5
2019-12-03 18:11:00,141,126,50.89,22.1,305,PM2.5
2019-12-03 18:12:00,148,130,50.34,22.1,308,PM2.5
2019-12-03 18:13:00,147,131,50.3,22.08,308,PM2.5
2019-12-03 18:14:00,138,129,50.34,22.07,307,PM2.5
2019-12-03 18:15:00,153,132,50.9,22.06,309,PM2.5
2019-12-03 18:16:00,151,129,51.51,22.05,307,PM2.5
2019-12-03 18:17:00,149,126,52.05,22.05,305,PM2.5
2019-12-03 18:18:00,146,125,52.05,22.04,304,PM2.5
2019-12-03 18:19:00,147,127,52.14,22.02,305,PM2.5
2019-12-03 18:20:00,159,137,52.17,22.02,313,PM2.5
2019-12-03 18:21:00,170,147,52.2,22.01,321,PM2.5
2019-12-03 18:22:00,193,163,52.11,22.01,333,PM2.5
2019-12-03 18:23:00,186,152,52.24,22.01,325,PM2.5
2019-12-03 18:24:00,188,162,52.24,22,332,PM2.5
2019-12-03 18:25:00,198,166,52.16,22,335,PM2.5
2019-12-03 18:26:00,200,173,52.18,22,341,PM2.5
2019-12-03 18:27:00,201,175,52.16,22,342,PM2.5
2019-12-03 18:28:00,210,182,52.14,21.99,348,PM2.5
2019-12-03 18:29:00,213,189,52.29,21.99,353,PM2.5
2019-12-03 18:30:00,220,188,52.28,21.99,352,PM2.5
2019-12-03 18:31:00,223,197,52.33,21.99,359,PM2.5
2019-12-03 18:32:00,227,199,52.24,21.99,361,PM2.5
2019-12-03 18:33:00,216,192,52.17,21.99,355,PM2.5
2019-12-03 18:34:00,227,201,51.76,21.99,362,PM2.5
2019-12-03 18:35:00,231,202,51.69,21.99,363,PM2.5
2019-12-03 18:36:00,251,215,51.7,21.99,373,PM2.5
2019-12-03 18:37:00,245,217,51.68,21.99,375,PM2.5
2019-12-03 18:38:00,254,217,51.74,22.01,375,PM2.5
2019-12-03 18:39:00,261,218,51.8,22.02,375,PM2.5
2019-12-03 18:40:00,258,219,51.72,22.03,376,PM2.5
2019-12-03 18:41:00,253,222,51.76,22.04,378,PM2.5
2019-12-03 18:42:00,264,228,51.82,22.05,383,PM2.5
2019-12-03 18:43:00,255,221,51.93,22.07,378,PM2.5
2019-12-03 18:44:00,259,225,51.91,22.08,381,PM2.5
2019-12-03 18:45:00,260,226,51.91,22.09,382,PM2.5
2019-12-03 18:46:00,264,230,52.01,22.1,385,PM2.5
2019-12-03 18:47:00,262,227,52.07,22.12,382,PM2.5
2019-12-03 18:48:00,277,241,51.81,22.14,393,PM2.5
2019-12-03 18:49:00,301,255,51.63,22.15,404,PM2.5
2019-12-03 18:50:00,297,250,51.89,22.16,400,PM2.5
2019-12-03 18:51:00,290,249,51.95,22.15,399,PM2.5
2019-12-03 18:52:00,306,258,51.81,22.14,406,PM2.5
2019-12-03 18:53:00,319,272,51.6,22.12,417,PM2.5
2019-12-03 18:54:00,331,272,51.54,22.1,417,PM2.5
2019-12-03 18:55:00,343,292,51.37,22.08,432,PM2.5
2019-12-03 18:56:00,336,282,51.4,22.07,425,PM2.5
2019-12-03 18:57:00,352,296,51.48,22.06,435,PM2.5
2019-12-03 18:58:00,327,283,51.57,22.06,425,PM2.5
2019-12-03 18:59:00,325,272,51.59,22.05,417,PM2.5
2019-12-03 19:00:00,333,281,51.8,22.05,424,PM2.5
2019-12-03 19:01:00,323,280,51.84,22.05,423,PM2.5
2019-12-03 19:02:00,337,290,51.84,22.04,431,PM2.5
2019-12-03 19:03:00,346,300,51.46,22.04,438,PM2.5
2019-12-03 19:04:00,346,292,51.84,22.04,432,PM2.5
2019-12-03 19:05:00,356,296,51.66,22.03,435,PM2.5
2019-12-03 19:06:00,372,306,51.35,22.04,443,PM2.5
2019-12-03 19:07:00,348,296,51.51,22.04,435,PM2.5
2019-12-03 19:08:00,377,315,51.4,22.05,450,PM2.5
2019-12-03 19:09:00,354,295,51.32,22.05,435,PM2.5
