# Contents:,Laser Egg 'E569' 30 days raw data
# Generated At:,Kaiterra 2019-12-07 13:48
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,520
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-11-07 17:17:00,271,235,60.22,25.51,388,PM2.5
2019-11-07 17:18:00,268,233,60.24,25.51,387,PM2.5
2019-11-07 17:19:00,265,236,60.32,25.51,389,PM2.5
2019-11-07 17:20:00,255,236,60.35,25.53,389,PM2.5
2019-11-07 17:21:00,268,243,60.34,25.52,395,PM2.5
2019-11-07 17:22:00,270,237,60.44,25.53,390,PM2.5
2019-11-07 17:23:00,265,240,60.44,25.53,392,PM2.5
2019-11-07 17:24:00,266,236,60.47,25.53,389,PM2.5
2019-11-07 17:25:00,269,240,60.51,25.54,392,PM2.5
2019-11-07 17:26:00,265,236,60.53,25.54,389,PM2.5
2019-11-07 17:27:00,270,238,60.56,25.55,391,PM2.5
2019-11-07 17:28:00,264,233,60.57,25.54,387,PM2.5
2019-11-07 17:29:00,267,241,60.63,25.54,393,PM2.5
2019-11-07 17:30:00,270,240,60.61,25.55,392,PM2.5
2019-11-07 17:31:00,274,239,60.6,25.55,392,PM2.5
2019-11-07 17:32:00,270,239,60.59,25.55,392,PM2.5
2019-11-07 17:33:00,267,237,60.64,25.55,390,PM2.5
2019-11-07 17:34:00,272,242,60.66,25.55,394,PM2.5
2019-11-07 17:35:00,276,240,60.68,25.54,392,PM2.5
2019-11-07 17:36:00,267,240,60.71,25.55,392,PM2.5
2019-11-07 17:37:00,278,243,60.71,25.55,395,PM2.5
2019-11-07 17:38:00,273,238,60.7,25.55,391,PM2.5
2019-11-07 17:39:00,280,244,60.72,25.55,395,PM2.5
2019-11-07 17:40:00,277,244,60.68,25.55,395,PM2.5
2019-11-07 17:41:00,276,247,60.64,25.55,398,PM2.5
2019-11-07 17:42:00,276,244,60.71,25.56,395,PM2.5
2019-11-07 17:43:00,275,243,60.68,25.56,395,PM2.5
2019-11-07 17:44:00,279,245,60.67,25.56,396,PM2.5
2019-11-07 17:45:00,280,249,60.7,25.56,399,PM2.5
2019-11-07 17:46:00,272,242,60.7,25.56,394,PM2.5
2019-11-07 17:47:00,277,250,60.66,25.56,400,PM2.5
2019-11-07 17:48:00,287,246,60.65,25.56,397,PM2.5
2019-11-07 17:49:00,283,249,60.73,25.56,399,PM2.5
2019-11-07 17:50:00,274,245,60.78,25.56,396,PM2.5
2019-11-07 17:51:00,271,242,60.74,25.56,394,PM2.5
2019-11-07 17:52:00,297,255,60.74,25.56,404,PM2.5
2019-11-07 17:53:00,285,251,60.76,25.56,401,PM2.5
2019-11-07 17:54:00,279,248,60.73,25.56,398,PM2.5
2019-11-07 17:55:00,288,250,60.71,25.57,400,PM2.5
2019-11-07 17:56:00,286,254,60.69,25.56,403,PM2.5
2019-11-07 17:57:00,286,250,60.69,25.56,400,PM2.5
2019-11-07 17:58:00,285,259,60.69,25.56,407,PM2.5
2019-11-07 17:59:00,290,251,60.74,25.55,401,PM2.5
2019-11-07 18:00:00,292,253,60.79,25.55,402,PM2.5
2019-11-07 18:01:00,291,250,60.8,25.55,400,PM2.5
2019-11-07 18:02:00,283,243,60.82,25.55,395,PM2.5
2019-11-07 18:03:00,286,248,60.83,25.54,398,PM2.5
2019-11-07 18:04:00,290,258,60.84,25.54,406,PM2.5
2019-11-07 18:05:00,296,249,60.86,25.54,399,PM2.5
2019-11-07 18:06:00,286,252,60.83,25.54,402,PM2.5
2019-11-07 18:07:00,289,250,60.83,25.54,400,PM2.5
2019-11-07 18:08:00,289,254,60.8,25.55,403,PM2.5
2019-11-07 18:09:00,298,254,60.8,25.55,403,PM2.5
2019-11-07 18:10:00,298,259,60.79,25.55,407,PM2.5
2019-11-07 18:11:00,288,252,60.75,25.55,402,PM2.5
2019-11-07 18:12:00,291,248,60.75,25.55,398,PM2.5
2019-11-07 18:13:00,293,254,60.73,25.54,403,PM2.5
2019-11-07 18:14:00,291,255,60.72,25.55,404,PM2.5
2019-11-07 18:15:00,285,252,60.74,25.54,402,PM2.5
2019-11-07 18:16:00,288,250,60.73,25.54,400,PM2.5
2019-11-07 18:17:00,290,254,60.75,25.54,403,PM2.5
2019-11-07 18:18:00,288,247,60.76,25.54,398,PM2.5
2019-11-07 18:19:00,291,252,60.74,25.53,402,PM2.5
2019-11-07 18:20:00,296,254,60.75,25.52,403,PM2.5
2019-11-07 18:21:00,291,256,60.75,25.51,405,PM2.5
2019-11-07 18:22:00,288,254,60.73,25.52,403,PM2.5
2019-11-07 18:23:00,286,252,60.74,25.52,402,PM2.5
2019-11-07 18:24:00,280,245,60.71,25.52,396,PM2.5
2019-11-07 18:25:00,283,252,60.7,25.51,402,PM2.5
2019-11-07 18:26:00,284,251,60.72,25.51,401,PM2.5
2019-11-07 18:27:00,292,256,60.71,25.51,405,PM2.5
2019-11-07 18:28:00,282,252,60.72,25.51,402,PM2.5
2019-11-07 18:29:00,278,248,60.7,25.5,398,PM2.5
2019-11-07 18:30:00,277,249,60.68,25.5,399,PM2.5
2019-11-07 18:31:00,284,251,60.65,25.5,401,PM2.5
2019-11-07 18:32:00,278,246,60.67,25.5,397,PM2.5
2019-11-07 18:33:00,282,249,60.67,25.5,399,PM2.5
2019-11-07 18:34:00,288,249,60.69,25.5,399,PM2.5
2019-11-07 18:35:00,280,246,60.67,25.5,397,PM2.5
2019-11-07 18:36:00,280,245,60.63,25.51,396,PM2.5
2019-11-07 18:37:00,277,238,60.61,25.52,391,PM2.5
2019-11-07 18:38:00,287,246,60.58,25.51,397,PM2.5
2019-11-07 18:39:00,274,249,60.53,25.53,399,PM2.5
2019-11-07 18:40:00,275,242,60.53,25.53,394,PM2.5
2019-11-07 18:41:00,268,239,60.53,25.53,392,PM2.5
2019-11-07 18:42:00,277,241,60.51,25.53,393,PM2.5
2019-11-07 18:43:00,271,239,60.49,25.52,392,PM2.5
2019-11-07 18:44:00,276,244,60.49,25.52,395,PM2.5
2019-11-07 18:45:00,283,248,60.5,25.51,398,PM2.5
2019-11-07 18:46:00,281,244,60.52,25.51,395,PM2.5
2019-11-07 18:47:00,275,238,60.49,25.53,391,PM2.5
2019-11-07 18:48:00,289,254,60.47,25.54,403,PM2.5
2019-11-07 18:49:00,276,240,60.47,25.54,392,PM2.5
2019-11-07 18:50:00,282,246,60.42,25.54,397,PM2.5
2019-11-07 18:51:00,279,240,60.49,25.56,392,PM2.5
2019-11-07 18:52:00,274,243,60.43,25.56,395,PM2.5
2019-11-07 18:53:00,280,243,60.39,25.57,395,PM2.5
2019-11-07 18:54:00,290,245,60.39,25.59,396,PM2.5
2019-11-07 18:55:00,273,244,60.39,25.59,395,PM2.5
2019-11-07 18:56:00,272,239,60.4,25.6,392,PM2.5
2019-11-07 18:57:00,288,244,60.45,25.61,395,PM2.5
2019-11-07 18:58:00,267,238,60.53,25.62,391,PM2.5
2019-11-07 18:59:00,274,243,60.55,25.61,395,PM2.5
2019-11-07 19:00:00,287,249,60.62,25.62,399,PM2.5
2019-11-07 19:01:00,282,246,60.63,25.62,397,PM2.5
2019-11-07 19:02:00,276,248,60.69,25.6,398,PM2.5
2019-11-07 19:03:00,276,238,60.75,25.6,391,PM2.5
2019-11-07 19:04:00,274,240,60.73,25.59,392,PM2.5
2019-11-07 19:05:00,264,237,60.73,25.6,390,PM2.5
2019-11-07 19:06:00,270,243,60.73,25.59,395,PM2.5
2019-11-07 19:07:00,274,240,60.7,25.59,392,PM2.5
2019-11-07 19:08:00,278,244,60.69,25.59,395,PM2.5
2019-11-07 19:09:00,267,242,60.69,25.59,394,PM2.5
2019-11-07 19:10:00,276,245,60.69,25.58,396,PM2.5
2019-11-07 19:11:00,282,249,60.7,25.58,399,PM2.5
2019-11-07 19:12:00,274,244,60.7,25.57,395,PM2.5
2019-11-07 19:13:00,282,250,60.7,25.56,400,PM2.5
2019-11-07 19:14:00,282,244,60.72,25.57,395,PM2.5
2019-11-07 19:15:00,278,245,60.71,25.57,396,PM2.5
2019-11-07 19:16:00,277,240,60.71,25.57,392,PM2.5
2019-11-07 19:17:00,283,244,60.7,25.56,395,PM2.5
2019-11-07 19:18:00,275,245,60.68,25.56,396,PM2.5
2019-11-07 19:19:00,282,238,60.66,25.56,391,PM2.5
2019-11-07 19:20:00,276,239,60.63,25.56,392,PM2.5
2019-11-07 19:21:00,278,247,60.65,25.56,398,PM2.5
2019-11-07 19:22:00,273,245,60.66,25.56,396,PM2.5
2019-11-07 19:23:00,281,247,60.63,25.55,398,PM2.5
2019-11-07 19:24:00,278,246,60.65,25.55,397,PM2.5
2019-11-07 19:25:00,272,241,60.65,25.55,393,PM2.5
2019-11-07 19:26:00,281,241,60.65,25.55,393,PM2.5
2019-11-07 19:27:00,287,247,60.64,25.55,398,PM2.5
2019-11-07 19:28:00,276,244,60.64,25.55,395,PM2.5
2019-11-07 19:29:00,279,245,60.64,25.54,396,PM2.5
2019-11-07 19:30:00,272,241,60.65,25.54,393,PM2.5
2019-11-07 19:31:00,270,240,60.67,25.53,392,PM2.5
2019-11-07 19:32:00,285,244,60.65,25.54,395,PM2.5
2019-11-07 19:33:00,280,247,60.65,25.54,398,PM2.5
2019-11-07 19:34:00,279,245,60.66,25.54,396,PM2.5
2019-11-07 19:35:00,284,245,60.65,25.53,396,PM2.5
2019-11-07 19:36:00,277,240,60.65,25.53,392,PM2.5
2019-11-07 19:37:00,271,243,60.67,25.54,395,PM2.5
2019-11-07 19:38:00,281,247,60.66,25.53,398,PM2.5
2019-11-07 19:39:00,274,239,60.66,25.53,392,PM2.5
2019-11-07 20:13:00,298,259,60.58,25.59,407,PM2.5
2019-11-07 20:14:00,313,274,60.63,25.59,418,PM2.5
2019-11-07 20:15:00,315,277,60.63,25.59,421,PM2.5
2019-11-07 20:16:00,313,279,60.64,25.6,422,PM2.5
2019-11-07 20:17:00,323,291,60.61,25.6,432,PM2.5
2019-11-07 20:18:00,335,289,60.64,25.59,430,PM2.5
2019-11-07 20:19:00,340,305,60.66,25.59,442,PM2.5
2019-11-07 20:20:00,350,297,60.65,25.59,436,PM2.5
2019-11-07 20:21:00,350,308,60.64,25.6,445,PM2.5
2019-11-07 20:22:00,349,308,60.65,25.59,445,PM2.5
2019-11-07 20:23:00,357,311,60.67,25.59,447,PM2.5
2019-11-07 20:24:00,367,313,60.66,25.59,448,PM2.5
2019-11-07 20:25:00,376,329,60.65,25.59,461,PM2.5
2019-11-07 20:26:00,377,331,60.65,25.59,462,PM2.5
2019-11-07 20:27:00,390,345,60.66,25.59,473,PM2.5
2019-11-07 20:28:00,397,351,60.67,25.6,478,PM2.5
2019-11-07 20:29:00,412,358,60.7,25.59,483,PM2.5
2019-11-07 20:30:00,396,357,60.7,25.58,482,PM2.5
2019-11-07 20:31:00,415,367,60.75,25.58,490,PM2.5
2019-11-07 20:32:00,395,357,60.77,25.57,482,PM2.5
2019-11-07 20:33:00,420,362,60.82,25.58,486,PM2.5
2019-11-07 20:34:00,409,365,60.83,25.59,488,PM2.5
2019-11-07 20:35:00,411,359,60.9,25.59,484,PM2.5
2019-11-07 20:36:00,393,347,61.32,25.6,475,PM2.5
2019-11-07 20:37:00,394,344,61.29,25.61,472,PM2.5
2019-11-07 20:38:00,407,354,61.11,25.61,480,PM2.5
2019-11-07 20:39:00,385,345,61.07,25.62,473,PM2.5
2019-11-07 20:40:00,397,343,61.13,25.63,472,PM2.5
2019-11-07 20:41:00,397,343,61.03,25.63,472,PM2.5
2019-11-07 20:42:00,392,337,60.97,25.62,467,PM2.5
2019-11-07 20:43:00,372,329,60.97,25.63,461,PM2.5
2019-11-07 20:44:00,379,319,60.47,25.63,453,PM2.5
2019-11-07 20:45:00,377,311,60.35,25.63,447,PM2.5
2019-11-07 20:46:00,368,312,60.53,25.63,448,PM2.5
2019-11-07 20:47:00,373,325,60.72,25.64,458,PM2.5
2019-11-07 20:48:00,367,320,60.82,25.64,454,PM2.5
2019-11-07 20:49:00,351,316,60.82,25.64,451,PM2.5
2019-11-07 20:50:00,358,315,60.84,25.65,450,PM2.5
2019-11-07 20:51:00,366,317,60.81,25.65,452,PM2.5
2019-11-07 20:52:00,359,317,60.83,25.66,452,PM2.5
2019-11-07 20:53:00,350,314,60.83,25.67,449,PM2.5
2019-11-07 20:54:00,351,304,60.82,25.67,442,PM2.5
2019-11-07 20:55:00,358,303,60.85,25.68,441,PM2.5
2019-11-07 20:56:00,342,301,60.96,25.68,439,PM2.5
2019-11-07 20:57:00,345,304,61.05,25.66,442,PM2.5
2019-11-08 08:17:00,271,239,59.43,25.25,392,PM2.5
2019-11-08 08:18:00,279,242,59.37,25.24,394,PM2.5
2019-11-08 08:19:00,277,239,59.3,25.24,392,PM2.5
2019-11-08 08:20:00,265,238,59.31,25.24,391,PM2.5
2019-11-08 08:21:00,270,236,59.3,25.24,389,PM2.5
2019-11-08 08:22:00,266,233,59.29,25.23,387,PM2.5
2019-11-08 08:23:00,264,236,59.32,25.23,389,PM2.5
2019-11-08 08:24:00,260,234,59.31,25.23,388,PM2.5
2019-11-08 08:25:00,257,234,59.33,25.23,388,PM2.5
2019-11-08 08:26:00,256,227,59.25,25.23,382,PM2.5
2019-11-08 08:27:00,254,229,59.22,25.22,384,PM2.5
2019-11-08 08:28:00,265,237,59.2,25.22,390,PM2.5
2019-11-08 08:29:00,265,234,59.17,25.22,388,PM2.5
2019-11-08 08:30:00,257,224,59.19,25.21,380,PM2.5
2019-11-08 08:31:00,257,230,59.22,25.21,385,PM2.5
2019-11-08 08:32:00,259,225,59.18,25.22,381,PM2.5
2019-11-08 08:33:00,257,224,59.31,25.21,380,PM2.5
2019-11-08 08:34:00,255,225,59.35,25.21,381,PM2.5
2019-11-08 08:35:00,255,224,59.41,25.22,380,PM2.5
2019-11-08 08:36:00,261,227,59.46,25.23,382,PM2.5
2019-11-08 08:37:00,249,223,59.53,25.23,379,PM2.5
2019-11-08 08:38:00,253,222,59.61,25.23,378,PM2.5
2019-11-08 08:39:00,260,228,59.69,25.23,383,PM2.5
2019-11-08 08:40:00,244,218,59.79,25.24,375,PM2.5
2019-11-08 08:41:00,249,218,59.9,25.23,375,PM2.5
2019-11-08 08:42:00,249,220,59.93,25.25,377,PM2.5
2019-11-08 08:43:00,242,218,60.01,25.25,375,PM2.5
2019-11-08 08:44:00,227,207,60.17,25.25,367,PM2.5
2019-11-08 08:45:00,234,208,60.29,25.25,368,PM2.5
2019-11-08 08:46:00,230,211,60.39,25.26,370,PM2.5
2019-11-08 08:47:00,233,210,60.55,25.26,369,PM2.5
2019-11-08 08:48:00,227,206,60.61,25.27,366,PM2.5
2019-11-08 08:49:00,227,207,60.67,25.27,367,PM2.5
2019-11-08 08:50:00,233,207,60.72,25.27,367,PM2.5
2019-11-08 08:51:00,236,208,60.76,25.28,368,PM2.5
2019-11-08 08:52:00,225,201,60.79,25.28,362,PM2.5
2019-11-08 08:53:00,223,201,60.85,25.28,362,PM2.5
2019-11-08 08:54:00,230,204,60.87,25.29,365,PM2.5
2019-11-08 08:55:00,237,209,60.88,25.29,368,PM2.5
2019-11-08 08:56:00,230,202,60.89,25.29,363,PM2.5
2019-11-08 08:57:00,234,207,60.91,25.29,367,PM2.5
2019-11-08 08:58:00,239,214,60.88,25.29,372,PM2.5
2019-11-08 08:59:00,231,207,60.87,25.3,367,PM2.5
2019-11-08 09:00:00,239,209,60.89,25.31,368,PM2.5
2019-11-08 09:01:00,230,206,60.84,25.31,366,PM2.5
2019-11-08 09:02:00,232,205,60.77,25.31,365,PM2.5
2019-11-08 09:03:00,230,206,60.79,25.31,366,PM2.5
2019-11-08 09:04:00,230,203,60.77,25.32,364,PM2.5
2019-11-08 09:05:00,234,205,60.79,25.32,365,PM2.5
2019-11-08 09:06:00,234,210,60.64,25.33,369,PM2.5
2019-11-08 09:07:00,224,200,60.69,25.35,362,PM2.5
2019-11-08 09:08:00,234,205,60.71,25.36,365,PM2.5
2019-11-08 09:09:00,230,205,60.57,25.37,365,PM2.5
2019-11-08 09:10:00,234,208,60.61,25.37,368,PM2.5
2019-11-08 09:11:00,239,211,60.43,25.38,370,PM2.5
2019-11-08 09:12:00,241,214,60.24,25.39,372,PM2.5
2019-11-08 09:13:00,235,207,60.24,25.39,367,PM2.5
2019-11-08 09:14:00,237,215,60.31,25.4,373,PM2.5
2019-11-08 09:15:00,234,211,60.39,25.4,370,PM2.5
2019-11-08 09:16:00,227,205,60.53,25.41,365,PM2.5
2019-11-08 09:17:00,223,200,60.69,25.41,362,PM2.5
2019-11-08 09:18:00,236,203,60.71,25.42,364,PM2.5
2019-11-08 09:19:00,239,214,60.49,25.42,372,PM2.5
2019-11-08 09:20:00,248,219,60.86,25.43,376,PM2.5
2019-11-08 09:21:00,245,217,60.96,25.43,375,PM2.5
2019-11-08 09:22:00,253,227,60.95,25.43,382,PM2.5
2019-11-08 09:23:00,267,234,60.96,25.43,388,PM2.5
2019-11-08 09:24:00,255,229,60.93,25.43,384,PM2.5
2019-11-08 09:25:00,262,236,60.9,25.44,389,PM2.5
2019-11-08 09:26:00,257,231,60.87,25.43,385,PM2.5
2019-11-08 09:27:00,258,231,60.97,25.44,385,PM2.5
2019-11-08 09:28:00,256,230,60.94,25.44,385,PM2.5
2019-11-08 09:29:00,244,227,60.95,25.45,382,PM2.5
2019-11-08 09:30:00,252,228,60.89,25.45,383,PM2.5
2019-11-08 09:31:00,244,221,60.97,25.45,378,PM2.5
2019-11-08 09:32:00,251,222,60.99,25.44,378,PM2.5
2019-11-08 09:33:00,250,224,60.94,25.44,380,PM2.5
2019-11-08 09:34:00,254,229,60.88,25.44,384,PM2.5
2019-11-08 09:35:00,261,229,60.82,25.44,384,PM2.5
2019-11-08 09:36:00,254,230,60.83,25.45,385,PM2.5
2019-11-08 09:37:00,257,230,60.81,25.45,385,PM2.5
2019-11-08 09:38:00,256,232,60.86,25.44,386,PM2.5
2019-11-08 09:39:00,261,234,60.78,25.45,388,PM2.5
2019-11-08 09:40:00,257,223,60.79,25.45,379,PM2.5
2019-11-08 09:41:00,255,228,60.88,25.44,383,PM2.5
2019-11-08 09:42:00,260,231,60.8,25.44,385,PM2.5
2019-11-08 09:43:00,260,234,60.68,25.44,388,PM2.5
2019-11-08 09:44:00,261,236,60.58,25.44,389,PM2.5
