# Contents:,Laser Egg 'E122' 30 days raw data
# Generated At:,Kaiterra 2019-12-09 20:01
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,768
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-11-28 10:44:00,999,999,72.65,21.2,500,PM10
2019-11-28 10:45:00,999,999,72.46,21.2,500,PM10
2019-11-28 10:46:00,999,999,72.73,21.2,500,PM10
2019-11-28 10:47:00,999,999,72.8,21.19,500,PM10
2019-11-28 10:48:00,999,999,73.16,21.19,500,PM10
2019-11-28 10:49:00,999,999,73.33,21.18,500,PM10
2019-11-28 10:50:00,999,999,73.37,21.19,500,PM10
2019-11-28 10:51:00,999,999,73.41,21.18,500,PM10
2019-11-28 10:52:00,999,999,73.37,21.17,500,PM10
2019-11-28 10:53:00,999,999,73.44,21.17,500,PM10
2019-11-28 10:54:00,999,999,73.58,21.17,500,PM10
2019-11-28 10:55:00,999,999,73.46,21.16,500,PM10
2019-11-28 10:56:00,999,999,73.48,21.16,500,PM10
2019-11-28 10:57:00,999,999,73.82,21.16,500,PM10
2019-11-28 10:58:00,999,999,73.81,21.16,500,PM10
2019-11-28 10:59:00,999,999,73.84,21.16,500,PM10
2019-11-28 11:00:00,999,999,74.11,21.16,500,PM10
2019-11-28 11:01:00,999,999,73.95,21.16,500,PM10
2019-11-28 11:02:00,999,999,73.16,21.15,500,PM10
2019-11-28 11:03:00,999,999,72.51,21.15,500,PM10
2019-11-28 11:04:00,999,999,72.49,21.15,500,PM10
2019-11-28 11:05:00,999,999,72.52,21.15,500,PM10
2019-11-28 11:06:00,999,999,72.66,21.14,500,PM10
2019-11-28 11:07:00,999,933,73.15,21.15,500,PM10
2019-11-28 11:08:00,998,812,73.01,21.16,500,PM10
2019-11-28 11:09:00,914,737,73.09,21.15,500,PM10
2019-11-28 11:10:00,687,559,72.88,21.16,500,PM10
2019-11-28 11:11:00,702,573,71.82,21.15,500,PM10
2019-11-28 11:12:00,590,473,71.86,21.16,500,PM10
2019-11-28 11:13:00,484,406,71.97,21.16,500,PM2.5
2019-11-28 11:14:00,456,384,72.31,21.15,500,PM2.5
2019-11-28 11:15:00,461,388,72.18,21.16,500,PM2.5
2019-11-28 11:16:00,433,371,71.69,21.16,493,PM2.5
2019-11-28 11:17:00,451,380,71.42,21.17,500,PM2.5
2019-11-28 11:18:00,405,348,71.41,21.17,475,PM2.5
2019-11-28 11:19:00,374,317,70.87,21.17,452,PM2.5
2019-11-28 11:20:00,384,336,71.01,21.17,466,PM2.5
2019-11-28 11:21:00,340,301,71.26,21.17,439,PM2.5
2019-11-28 11:22:00,303,266,71.28,21.17,412,PM2.5
2019-11-28 11:23:00,274,248,70.65,21.16,398,PM2.5
2019-11-28 11:24:00,151,141,70.27,21.15,316,PM2.5
2019-11-28 11:25:00,144,135,70.48,21.14,312,PM2.5
2019-11-28 11:26:00,135,123,70.91,21.14,302,PM2.5
2019-11-28 11:27:00,132,119,71.59,21.14,297,PM2.5
2019-11-28 11:28:00,129,112,71.71,21.14,273,PM2.5
2019-11-28 11:29:00,158,142,71.72,21.14,317,PM2.5
2019-11-28 11:30:00,163,145,71.63,21.14,319,PM2.5
2019-11-28 11:31:00,160,148,70.19,21.13,322,PM2.5
2019-11-28 11:32:00,156,139,70.14,21.13,315,PM2.5
2019-11-28 11:33:00,175,166,69.93,21.13,335,PM2.5
2019-11-28 11:34:00,213,194,69.55,21.13,357,PM2.5
2019-11-28 11:35:00,227,204,69.38,21.13,365,PM2.5
2019-11-28 11:36:00,198,180,69.36,21.12,346,PM2.5
2019-11-28 11:37:00,224,198,69.42,21.13,360,PM2.5
2019-11-28 11:38:00,217,195,69.49,21.13,358,PM2.5
2019-11-28 11:39:00,265,235,69.53,21.13,388,PM2.5
2019-11-28 11:40:00,238,204,69.5,21.13,365,PM2.5
2019-11-28 11:41:00,201,178,69.46,21.13,345,PM2.5
2019-11-28 11:42:00,187,172,69.57,21.14,340,PM2.5
2019-11-28 11:43:00,141,125,69.48,21.12,304,PM2.5
2019-11-28 11:44:00,123,112,69.36,21.12,273,PM2.5
2019-11-28 11:45:00,140,134,69.26,21.13,311,PM2.5
2019-11-28 11:46:00,132,115,69.2,21.12,283,PM2.5
2019-11-28 11:47:00,101,93,69.38,21.12,210,PM2.5
2019-11-28 11:48:00,106,100,69.21,21.12,233,PM2.5
2019-11-28 11:49:00,139,131,69.21,21.12,308,PM2.5
2019-11-28 11:50:00,124,114,69.55,21.12,280,PM2.5
2019-11-28 11:51:00,126,115,69.36,21.12,283,PM2.5
2019-11-28 11:52:00,128,119,69.47,21.11,297,PM2.5
2019-12-05 17:07:00,479,415,59.85,18.75,500,PM2.5
2019-12-05 17:08:00,464,415,62.67,17.9,500,PM2.5
2019-12-05 17:09:00,469,413,63.56,17.74,500,PM2.5
2019-12-05 17:10:00,446,400,64.29,17.61,500,PM2.5
