# Contents:,Laser Egg 'E161' 30 days raw data
# Generated At:,Kaiterra 2019-12-07 13:39
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,1207
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-12-03 16:14:00,125,116,37.88,26.7,287,PM2.5
2019-12-03 16:15:00,126,117,37.8,26.72,290,PM2.5
2019-12-03 16:16:00,127,115,37.83,26.75,283,PM2.5
2019-12-03 16:17:00,154,124,38.07,26.78,303,PM2.5
2019-12-03 16:18:00,140,122,37.99,26.83,302,PM2.5
2019-12-03 16:19:00,133,121,38.05,26.88,301,PM2.5
2019-12-03 16:20:00,139,124,38.06,26.92,303,PM2.5
2019-12-03 16:21:00,137,120,37.99,26.94,300,PM2.5
2019-12-03 16:22:00,134,121,38.11,26.96,301,PM2.5
2019-12-03 16:23:00,132,118,38.17,26.96,293,PM2.5
2019-12-03 16:24:00,127,112,38.21,26.97,273,PM2.5
2019-12-03 16:25:00,134,119,38.29,26.99,297,PM2.5
2019-12-03 16:26:00,138,121,38.27,26.99,301,PM2.5
2019-12-03 16:27:00,129,114,38.21,27,280,PM2.5
2019-12-03 16:28:00,139,117,38.25,27,290,PM2.5
2019-12-03 16:29:00,131,116,38.23,27.01,287,PM2.5
2019-12-03 16:30:00,138,122,38.19,27,302,PM2.5
2019-12-03 16:31:00,137,120,38.21,27,300,PM2.5
2019-12-03 16:32:00,133,120,38.21,26.99,300,PM2.5
2019-12-03 16:33:00,114,107,38.21,27.02,257,PM2.5
2019-12-03 16:34:00,117,106,38.09,27.05,253,PM2.5
2019-12-03 16:35:00,102,100,38.07,27.08,233,PM2.5
2019-12-03 16:36:00,116,105,37.97,27.09,250,PM2.5
2019-12-03 16:37:00,120,112,37.93,27.1,273,PM2.5
2019-12-03 16:38:00,118,108,37.88,27.09,260,PM2.5
2019-12-03 16:39:00,122,114,37.84,27.09,280,PM2.5
2019-12-03 16:40:00,114,105,37.85,27.09,250,PM2.5
2019-12-03 16:41:00,123,111,37.85,27.06,270,PM2.5
2019-12-03 16:42:00,127,117,37.96,27.05,290,PM2.5
2019-12-03 16:43:00,115,106,37.89,27.05,253,PM2.5
2019-12-03 16:44:00,116,109,37.99,27.04,263,PM2.5
2019-12-03 16:45:00,110,101,37.97,27.02,237,PM2.5
2019-12-03 16:46:00,115,109,37.96,26.99,263,PM2.5
2019-12-03 16:47:00,113,108,37.91,26.98,260,PM2.5
2019-12-03 16:48:00,122,112,37.89,26.97,273,PM2.5
2019-12-03 16:49:00,123,111,37.93,26.95,270,PM2.5
2019-12-03 16:50:00,126,113,37.89,26.93,277,PM2.5
2019-12-03 16:51:00,119,114,37.98,26.92,280,PM2.5
2019-12-03 16:52:00,112,109,37.96,26.9,263,PM2.5
2019-12-03 16:53:00,124,114,38.02,26.87,280,PM2.5
2019-12-03 16:54:00,123,113,38.1,26.86,277,PM2.5
2019-12-03 16:55:00,115,109,38.14,26.83,263,PM2.5
2019-12-03 16:56:00,116,105,38.22,26.81,250,PM2.5
2019-12-03 16:57:00,122,112,38.3,26.78,273,PM2.5
2019-12-03 16:58:00,128,119,38.37,26.75,297,PM2.5
2019-12-03 16:59:00,115,112,38.54,26.74,273,PM2.5
2019-12-03 17:00:00,124,113,38.63,26.72,277,PM2.5
2019-12-03 17:01:00,121,110,38.74,26.68,267,PM2.5
2019-12-03 17:02:00,117,106,38.85,26.67,253,PM2.5
2019-12-03 17:03:00,120,112,38.88,26.64,273,PM2.5
2019-12-03 17:04:00,126,113,39.04,26.62,277,PM2.5
2019-12-03 17:05:00,113,106,39.13,26.59,253,PM2.5
2019-12-03 17:06:00,125,114,39.19,26.58,280,PM2.5
2019-12-03 17:07:00,124,113,39.24,26.55,277,PM2.5
2019-12-03 17:08:00,117,115,39.32,26.53,283,PM2.5
2019-12-03 17:09:00,121,113,39.41,26.5,277,PM2.5
2019-12-03 17:10:00,126,113,39.46,26.48,277,PM2.5
2019-12-03 17:11:00,118,109,39.55,26.44,263,PM2.5
2019-12-03 17:12:00,124,111,39.59,26.41,270,PM2.5
2019-12-03 17:13:00,118,110,39.73,26.39,267,PM2.5
2019-12-03 17:14:00,122,113,39.71,26.37,277,PM2.5
2019-12-03 17:15:00,126,113,39.84,26.34,277,PM2.5
2019-12-03 17:16:00,125,118,39.87,26.31,293,PM2.5
2019-12-03 17:17:00,122,108,40.05,26.3,260,PM2.5
2019-12-03 17:18:00,121,110,40.09,26.26,267,PM2.5
2019-12-03 17:19:00,122,114,40.14,26.22,280,PM2.5
2019-12-03 17:20:00,125,118,40.19,26.19,293,PM2.5
2019-12-03 17:21:00,130,119,40.23,26.16,297,PM2.5
2019-12-03 17:22:00,127,119,40.29,26.13,297,PM2.5
2019-12-03 17:23:00,110,108,40.25,26.1,260,PM2.5
2019-12-03 17:24:00,126,115,40.36,26.07,283,PM2.5
2019-12-03 17:25:00,122,113,40.45,26.05,277,PM2.5
2019-12-03 17:26:00,133,122,40.73,26.02,302,PM2.5
2019-12-03 17:27:00,122,110,41.02,25.99,267,PM2.5
2019-12-03 17:28:00,117,110,41.35,25.97,267,PM2.5
2019-12-03 17:29:00,132,118,41.6,25.94,293,PM2.5
2019-12-03 17:30:00,120,113,41.74,25.9,277,PM2.5
2019-12-03 17:31:00,134,119,41.97,25.86,297,PM2.5
2019-12-03 17:32:00,132,124,42.12,25.82,303,PM2.5
2019-12-03 17:33:00,126,116,42.28,25.78,287,PM2.5
2019-12-03 17:34:00,134,125,42.35,25.75,304,PM2.5
2019-12-03 17:35:00,131,119,42.47,25.71,297,PM2.5
2019-12-03 17:36:00,129,121,42.58,25.67,301,PM2.5
2019-12-03 17:37:00,129,119,42.63,25.63,297,PM2.5
2019-12-03 17:38:00,133,125,42.72,25.6,304,PM2.5
2019-12-03 17:39:00,127,117,42.78,25.58,290,PM2.5
2019-12-03 17:40:00,126,117,42.8,25.57,290,PM2.5
2019-12-03 17:41:00,133,124,42.93,25.53,303,PM2.5
2019-12-03 17:42:00,133,122,42.99,25.5,302,PM2.5
2019-12-03 17:43:00,136,127,43.09,25.47,305,PM2.5
2019-12-03 17:44:00,138,125,43.2,25.45,304,PM2.5
2019-12-03 17:45:00,144,129,43.36,25.43,307,PM2.5
2019-12-03 17:46:00,137,133,43.46,25.4,310,PM2.5
2019-12-03 17:47:00,140,130,43.53,25.37,308,PM2.5
2019-12-03 17:48:00,135,123,43.54,25.36,302,PM2.5
2019-12-03 17:49:00,141,127,43.61,25.34,305,PM2.5
2019-12-03 17:50:00,140,124,43.71,25.31,303,PM2.5
2019-12-03 17:51:00,142,132,43.75,25.29,309,PM2.5
2019-12-03 17:52:00,138,125,43.82,25.25,304,PM2.5
2019-12-03 17:53:00,135,131,44.04,25.23,308,PM2.5
2019-12-03 17:54:00,133,128,44.21,25.21,306,PM2.5
2019-12-03 17:55:00,143,134,44.43,25.18,311,PM2.5
2019-12-03 17:56:00,135,125,44.6,25.17,304,PM2.5
2019-12-03 17:57:00,131,124,44.7,25.16,303,PM2.5
2019-12-03 17:58:00,145,132,44.77,25.13,309,PM2.5
2019-12-03 17:59:00,156,138,45,25.08,314,PM2.5
2019-12-03 18:00:00,155,140,45.14,25.01,315,PM2.5
2019-12-03 18:01:00,151,143,45.32,24.91,318,PM2.5
2019-12-03 18:02:00,157,143,45.67,24.8,318,PM2.5
2019-12-03 18:03:00,153,142,45.99,24.66,317,PM2.5
2019-12-03 18:04:00,147,136,46.29,24.53,312,PM2.5
2019-12-03 18:05:00,164,145,46.54,24.41,319,PM2.5
2019-12-03 18:06:00,158,145,46.87,24.28,319,PM2.5
2019-12-03 18:07:00,155,145,47.13,24.15,319,PM2.5
2019-12-03 18:08:00,167,152,47.44,24.03,325,PM2.5
2019-12-03 18:09:00,173,158,47.68,23.92,329,PM2.5
2019-12-03 18:10:00,177,157,47.95,23.81,328,PM2.5
2019-12-03 18:11:00,175,154,48.19,23.7,326,PM2.5
2019-12-03 18:12:00,188,168,48.45,23.59,337,PM2.5
2019-12-03 18:13:00,180,168,48.64,23.5,337,PM2.5
2019-12-03 18:14:00,183,168,48.92,23.4,337,PM2.5
2019-12-03 18:15:00,192,171,49.07,23.31,339,PM2.5
2019-12-03 18:16:00,175,163,49.24,23.22,333,PM2.5
2019-12-03 18:17:00,179,161,49.42,23.14,332,PM2.5
2019-12-03 18:18:00,201,182,49.57,23.07,348,PM2.5
2019-12-03 18:19:00,195,175,49.58,23,342,PM2.5
2019-12-03 18:20:00,211,181,49.63,22.92,347,PM2.5
2019-12-03 18:21:00,206,181,49.68,22.85,347,PM2.5
2019-12-03 18:22:00,216,189,49.81,22.79,353,PM2.5
2019-12-03 18:23:00,204,179,49.95,22.73,345,PM2.5
2019-12-03 18:24:00,195,174,49.98,22.66,342,PM2.5
2019-12-03 18:25:00,198,179,49.98,22.59,345,PM2.5
2019-12-03 18:26:00,210,188,49.95,22.54,352,PM2.5
2019-12-03 18:27:00,223,197,50.05,22.47,359,PM2.5
2019-12-03 18:28:00,197,176,50.08,22.41,343,PM2.5
2019-12-03 18:29:00,223,194,50.13,22.35,357,PM2.5
2019-12-03 18:30:00,220,192,50.2,22.29,355,PM2.5
2019-12-03 18:31:00,228,197,50.27,22.24,359,PM2.5
2019-12-03 18:32:00,213,182,50.25,22.19,348,PM2.5
2019-12-03 18:33:00,221,191,50.42,22.14,355,PM2.5
2019-12-03 18:34:00,200,187,50.39,22.09,352,PM2.5
2019-12-03 18:35:00,223,199,50.4,22.05,361,PM2.5
2019-12-03 18:36:00,221,193,50.4,22,356,PM2.5
2019-12-03 18:37:00,207,193,50.44,21.96,356,PM2.5
2019-12-03 18:38:00,225,197,50.59,21.92,359,PM2.5
2019-12-03 18:39:00,209,192,50.8,21.87,355,PM2.5
2019-12-03 18:40:00,205,195,50.96,21.83,358,PM2.5
2019-12-03 18:41:00,221,192,51.3,21.8,355,PM2.5
2019-12-03 18:42:00,210,190,51.33,21.77,354,PM2.5
2019-12-03 18:43:00,212,186,51.55,21.73,351,PM2.5
2019-12-03 18:44:00,222,196,51.76,21.7,358,PM2.5
2019-12-03 18:45:00,223,195,51.94,21.67,358,PM2.5
2019-12-03 18:46:00,228,196,52.16,21.64,358,PM2.5
2019-12-03 18:47:00,211,183,52.13,21.61,348,PM2.5
2019-12-03 18:48:00,203,191,52.16,21.58,355,PM2.5
2019-12-03 18:49:00,224,192,52.14,21.54,355,PM2.5
2019-12-03 18:50:00,223,194,52.22,21.52,357,PM2.5
2019-12-03 18:51:00,228,196,52.27,21.48,358,PM2.5
2019-12-03 18:52:00,222,200,52.35,21.46,362,PM2.5
2019-12-03 18:53:00,220,194,52.38,21.45,357,PM2.5
2019-12-03 18:54:00,220,194,52.34,21.43,357,PM2.5
2019-12-03 18:55:00,231,204,52.38,21.41,365,PM2.5
2019-12-03 18:56:00,230,204,52.29,21.39,365,PM2.5
2019-12-03 18:57:00,239,211,52.34,21.38,370,PM2.5
2019-12-03 18:58:00,239,209,52.3,21.36,368,PM2.5
2019-12-03 18:59:00,237,210,52.29,21.35,369,PM2.5
2019-12-03 19:00:00,232,208,52.32,21.35,368,PM2.5
2019-12-03 19:01:00,227,199,52.42,21.32,361,PM2.5
2019-12-03 19:02:00,234,204,52.46,21.31,365,PM2.5
2019-12-03 19:03:00,220,197,52.44,21.28,359,PM2.5
2019-12-03 19:04:00,227,203,52.45,21.25,364,PM2.5
2019-12-03 19:05:00,213,201,52.39,21.23,362,PM2.5
2019-12-03 19:06:00,228,203,52.42,21.2,364,PM2.5
2019-12-03 19:07:00,219,192,52.55,21.18,355,PM2.5
2019-12-03 19:08:00,213,187,52.73,21.17,352,PM2.5
2019-12-03 19:09:00,179,157,52.98,21.15,328,PM2.5
2019-12-03 19:10:00,229,198,53.03,21.14,360,PM2.5
2019-12-03 19:11:00,210,192,53.1,21.11,355,PM2.5
2019-12-03 19:12:00,225,199,53.15,21.12,361,PM2.5
2019-12-03 19:13:00,204,183,53.17,21.1,348,PM2.5
2019-12-03 19:14:00,218,191,53.25,21.08,355,PM2.5
2019-12-03 19:15:00,214,185,53.23,21.07,350,PM2.5
2019-12-03 19:16:00,228,200,53.24,21.06,362,PM2.5
2019-12-03 19:17:00,217,186,53.29,21.04,351,PM2.5
2019-12-03 19:18:00,213,186,53.27,21.02,351,PM2.5
2019-12-03 19:19:00,227,195,53.28,21.01,358,PM2.5
2019-12-03 19:20:00,218,190,53.3,20.99,354,PM2.5
2019-12-03 19:21:00,209,184,53.42,20.98,349,PM2.5
2019-12-03 19:22:00,207,184,53.6,20.96,349,PM2.5
2019-12-03 19:23:00,193,180,53.58,20.95,346,PM2.5
2019-12-03 19:24:00,200,184,53.67,20.93,349,PM2.5
2019-12-03 19:25:00,221,197,53.71,20.93,359,PM2.5
2019-12-03 19:26:00,218,194,53.77,20.92,357,PM2.5
2019-12-03 19:27:00,221,197,53.84,20.91,359,PM2.5
2019-12-03 19:28:00,220,193,53.89,20.9,356,PM2.5
2019-12-03 19:29:00,210,187,53.97,20.9,352,PM2.5
2019-12-03 19:30:00,214,184,53.98,20.89,349,PM2.5
2019-12-03 19:31:00,212,194,53.94,20.88,357,PM2.5
2019-12-03 19:32:00,209,186,53.97,20.87,351,PM2.5
2019-12-03 19:33:00,193,170,53.9,20.86,338,PM2.5
2019-12-03 19:34:00,188,166,53.84,20.85,335,PM2.5
2019-12-03 19:35:00,213,188,53.9,20.84,352,PM2.5
2019-12-03 19:36:00,211,189,53.89,20.82,353,PM2.5
2019-12-03 19:37:00,210,194,53.91,20.81,357,PM2.5
2019-12-03 19:38:00,207,187,53.73,20.81,352,PM2.5
2019-12-03 19:39:00,214,188,53.75,20.81,352,PM2.5
2019-12-03 19:40:00,227,195,53.77,20.8,358,PM2.5
2019-12-03 19:41:00,228,204,53.75,20.79,365,PM2.5
2019-12-03 19:42:00,212,194,53.78,20.78,357,PM2.5
2019-12-03 19:43:00,221,203,53.76,20.77,364,PM2.5
2019-12-03 19:44:00,236,204,53.64,20.76,365,PM2.5
2019-12-03 19:45:00,224,199,53.68,20.75,361,PM2.5
2019-12-03 19:46:00,225,203,53.72,20.75,364,PM2.5
2019-12-03 19:47:00,218,197,53.75,20.73,359,PM2.5
2019-12-03 19:48:00,229,202,53.73,20.73,363,PM2.5
2019-12-03 19:49:00,215,203,53.78,20.7,364,PM2.5
2019-12-03 19:50:00,207,189,53.82,20.7,353,PM2.5
2019-12-03 19:51:00,218,197,53.83,20.7,359,PM2.5
2019-12-03 19:52:00,212,191,53.85,20.68,355,PM2.5
2019-12-03 19:53:00,214,197,53.87,20.67,359,PM2.5
2019-12-03 19:54:00,215,201,53.88,20.65,362,PM2.5
2019-12-03 19:55:00,269,237,53.78,20.64,390,PM2.5
2019-12-03 19:56:00,298,248,53.64,20.63,398,PM2.5
2019-12-03 19:57:00,317,286,53.65,20.63,428,PM2.5
2019-12-03 19:58:00,351,276,53.59,20.62,420,PM2.5
2019-12-03 19:59:00,343,301,53.5,20.62,439,PM2.5
2019-12-03 20:00:00,432,349,53.49,20.61,476,PM2.5
2019-12-03 20:01:00,443,352,53.41,20.6,478,PM2.5
2019-12-03 20:02:00,443,370,53.37,20.61,492,PM2.5
2019-12-03 20:03:00,449,363,53.37,20.61,487,PM2.5
2019-12-03 20:04:00,432,367,53.4,20.61,490,PM2.5
2019-12-03 20:05:00,471,384,53.39,20.6,500,PM2.5
2019-12-03 20:06:00,492,390,53.52,20.6,500,PM2.5
2019-12-03 20:07:00,566,441,53.62,20.59,500,PM10
2019-12-03 20:08:00,631,476,53.82,20.59,500,PM10
2019-12-03 20:09:00,626,501,53.9,20.58,500,PM10
2019-12-03 20:10:00,669,505,54.01,20.58,500,PM10
2019-12-03 20:11:00,665,504,54.1,20.58,500,PM10
2019-12-03 20:12:00,691,531,54.1,20.58,500,PM10
2019-12-03 20:13:00,663,516,54.14,20.58,500,PM10
2019-12-03 20:14:00,646,496,54.17,20.59,500,PM10
2019-12-03 20:15:00,609,482,54.2,20.57,500,PM10
2019-12-03 20:16:00,521,414,54.28,20.58,500,PM10
2019-12-03 20:17:00,499,398,54.3,20.56,500,PM2.5
2019-12-03 20:18:00,506,403,54.28,20.56,500,PM2.5
2019-12-03 20:19:00,493,378,54.27,20.56,498,PM2.5
2019-12-03 20:20:00,428,355,54.3,20.55,481,PM2.5
2019-12-03 20:21:00,390,331,54.25,20.54,462,PM2.5
2019-12-03 20:22:00,350,307,54.26,20.53,444,PM2.5
2019-12-03 20:23:00,383,317,54.3,20.53,452,PM2.5
2019-12-03 20:24:00,368,312,54.31,20.52,448,PM2.5
2019-12-03 20:25:00,327,297,54.34,20.52,436,PM2.5
2019-12-03 20:26:00,325,285,54.34,20.51,427,PM2.5
2019-12-03 20:27:00,322,270,54.37,20.51,415,PM2.5
2019-12-03 20:28:00,319,275,54.32,20.5,419,PM2.5
2019-12-03 20:29:00,289,262,54.33,20.49,409,PM2.5
2019-12-03 20:30:00,310,265,54.3,20.5,412,PM2.5
2019-12-03 20:31:00,313,267,54.29,20.48,413,PM2.5
2019-12-03 20:32:00,313,263,54.27,20.48,410,PM2.5
2019-12-03 20:33:00,299,252,54.25,20.48,402,PM2.5
2019-12-03 20:34:00,305,261,54.23,20.47,408,PM2.5
2019-12-03 20:35:00,300,265,54.23,20.47,412,PM2.5
2019-12-03 20:36:00,286,241,54.21,20.46,393,PM2.5
2019-12-03 20:37:00,275,246,54.19,20.46,397,PM2.5
2019-12-03 20:38:00,285,257,54.19,20.45,405,PM2.5
2019-12-03 20:39:00,270,239,54.23,20.45,392,PM2.5
2019-12-03 20:40:00,275,247,54.24,20.45,398,PM2.5
2019-12-03 20:41:00,276,240,54.26,20.45,392,PM2.5
2019-12-03 20:42:00,271,247,54.29,20.45,398,PM2.5
2019-12-03 20:43:00,271,244,54.3,20.44,395,PM2.5
2019-12-03 20:44:00,267,247,54.31,20.45,398,PM2.5
2019-12-03 20:45:00,282,244,54.36,20.44,395,PM2.5
2019-12-03 20:46:00,281,247,54.45,20.44,398,PM2.5
2019-12-03 20:47:00,277,245,54.42,20.44,396,PM2.5
2019-12-03 20:48:00,278,243,54.46,20.44,395,PM2.5
2019-12-03 20:49:00,272,237,54.51,20.43,390,PM2.5
2019-12-03 20:50:00,270,242,54.54,20.43,394,PM2.5
2019-12-03 20:51:00,261,242,54.54,20.44,394,PM2.5
2019-12-03 20:52:00,272,241,54.56,20.43,393,PM2.5
2019-12-03 20:53:00,263,241,54.58,20.43,393,PM2.5
2019-12-03 20:54:00,274,239,54.62,20.43,392,PM2.5
2019-12-03 20:55:00,283,244,54.63,20.43,395,PM2.5
2019-12-03 20:56:00,275,246,54.64,20.43,397,PM2.5
2019-12-03 20:57:00,263,251,54.67,20.43,401,PM2.5
2019-12-03 20:58:00,279,241,54.7,20.43,393,PM2.5
2019-12-03 20:59:00,280,248,54.69,20.43,398,PM2.5
2019-12-03 21:00:00,280,257,54.68,20.43,405,PM2.5
2019-12-03 21:01:00,282,245,54.72,20.43,396,PM2.5
2019-12-03 21:02:00,307,267,54.74,20.44,413,PM2.5
2019-12-03 21:03:00,303,263,54.74,20.45,410,PM2.5
2019-12-03 21:04:00,303,264,54.71,20.46,411,PM2.5
2019-12-03 21:05:00,309,267,54.72,20.47,413,PM2.5
2019-12-03 21:06:00,307,261,54.73,20.48,408,PM2.5
2019-12-03 21:07:00,303,265,54.76,20.48,412,PM2.5
2019-12-03 21:08:00,317,262,54.78,20.48,409,PM2.5
2019-12-03 21:09:00,313,268,54.99,20.5,414,PM2.5
2019-12-03 21:10:00,335,279,55.07,20.51,422,PM2.5
2019-12-03 21:11:00,336,285,55.1,20.53,427,PM2.5
2019-12-03 21:12:00,357,300,55.1,20.54,438,PM2.5
2019-12-03 21:13:00,359,312,55.02,20.56,448,PM2.5
2019-12-03 21:14:00,405,341,55.07,20.57,470,PM2.5
2019-12-03 21:15:00,430,367,55.11,20.58,490,PM2.5
2019-12-03 21:16:00,492,415,55.12,20.59,500,PM2.5
2019-12-03 21:17:00,440,386,55.15,20.59,500,PM2.5
2019-12-03 21:18:00,455,407,55.01,20.59,500,PM2.5
2019-12-03 21:19:00,463,412,55.01,20.59,500,PM2.5
2019-12-03 21:20:00,473,406,54.89,20.59,500,PM2.5
2019-12-03 21:21:00,487,415,54.93,20.58,500,PM2.5
2019-12-03 21:22:00,460,397,55.02,20.59,500,PM2.5
2019-12-03 21:23:00,446,395,55.02,20.58,500,PM2.5
2019-12-03 21:24:00,439,387,54.94,20.59,500,PM2.5
2019-12-03 21:25:00,440,379,54.94,20.57,499,PM2.5
2019-12-03 21:26:00,409,372,54.98,20.57,494,PM2.5
2019-12-03 21:27:00,388,353,55.05,20.57,479,PM2.5
2019-12-03 21:28:00,399,361,55.08,20.56,485,PM2.5
2019-12-03 21:29:00,384,349,55.07,20.55,476,PM2.5
2019-12-03 21:30:00,381,340,55.07,20.55,469,PM2.5
2019-12-03 21:31:00,397,338,55.07,20.55,468,PM2.5
2019-12-03 21:32:00,387,335,55.08,20.55,465,PM2.5
2019-12-03 21:33:00,387,345,55.1,20.55,473,PM2.5
2019-12-03 21:34:00,362,331,55.06,20.54,462,PM2.5
2019-12-03 21:35:00,387,332,55.11,20.55,463,PM2.5
2019-12-03 21:36:00,374,328,55.1,20.54,460,PM2.5
2019-12-03 21:37:00,369,319,55.15,20.54,453,PM2.5
2019-12-03 21:38:00,342,308,55.21,20.54,445,PM2.5
2019-12-03 21:39:00,353,307,54.57,20.73,444,PM2.5
2019-12-03 21:40:00,351,305,54.6,20.73,442,PM2.5
2019-12-03 21:41:00,346,296,54.66,20.7,435,PM2.5
2019-12-03 21:42:00,300,278,54.67,20.69,422,PM2.5
2019-12-03 21:43:00,311,275,54.72,20.66,419,PM2.5
2019-12-03 21:44:00,340,303,54.73,20.66,441,PM2.5
2019-12-03 21:45:00,333,304,54.72,20.65,442,PM2.5
2019-12-03 21:46:00,352,302,54.76,20.64,440,PM2.5
2019-12-03 21:47:00,348,304,54.81,20.62,442,PM2.5
2019-12-03 21:48:00,350,310,54.78,20.61,446,PM2.5
2019-12-03 21:49:00,347,314,54.83,20.6,449,PM2.5
2019-12-03 21:50:00,353,312,54.81,20.59,448,PM2.5
2019-12-03 21:51:00,341,301,54.89,20.58,439,PM2.5
2019-12-03 21:52:00,376,329,54.97,20.57,461,PM2.5
2019-12-03 21:53:00,383,341,55.07,20.57,470,PM2.5
2019-12-03 21:54:00,371,346,55.18,20.56,474,PM2.5
2019-12-03 21:55:00,446,394,55.18,20.56,500,PM2.5
2019-12-03 21:56:00,537,457,55.12,20.55,500,PM10
2019-12-03 21:57:00,551,459,55.19,20.54,500,PM10
2019-12-03 21:58:00,529,446,55.23,20.54,500,PM10
2019-12-03 21:59:00,516,419,55.32,20.54,500,PM10
2019-12-03 22:00:00,491,422,55.31,20.53,500,PM2.5
2019-12-03 22:01:00,449,403,55.33,20.52,500,PM2.5
2019-12-03 22:02:00,449,388,55.42,20.52,500,PM2.5
2019-12-03 22:03:00,409,370,55.47,20.52,492,PM2.5
2019-12-03 22:04:00,435,369,55.47,20.5,492,PM2.5
2019-12-03 22:05:00,410,356,55.48,20.49,482,PM2.5
2019-12-03 22:06:00,407,353,55.54,20.48,479,PM2.5
2019-12-03 22:07:00,405,358,55.54,20.48,483,PM2.5
2019-12-03 22:08:00,405,352,55.54,20.46,478,PM2.5
2019-12-03 22:09:00,403,350,55.53,20.45,477,PM2.5
2019-12-03 22:10:00,398,342,55.47,20.45,471,PM2.5
2019-12-03 22:11:00,381,331,55.45,20.44,462,PM2.5
2019-12-03 22:12:00,370,331,55.42,20.43,462,PM2.5
2019-12-03 22:13:00,366,322,55.4,20.43,455,PM2.5
2019-12-03 22:14:00,379,329,55.4,20.42,461,PM2.5
2019-12-03 22:15:00,360,323,55.37,20.42,456,PM2.5
2019-12-03 22:16:00,364,315,55.32,20.41,450,PM2.5
2019-12-03 22:17:00,340,303,55.25,20.41,441,PM2.5
2019-12-03 22:18:00,356,320,55.49,20.4,454,PM2.5
2019-12-03 22:19:00,376,314,55.61,20.4,449,PM2.5
2019-12-03 22:20:00,320,305,55.59,20.4,442,PM2.5
2019-12-03 22:21:00,345,304,55.58,20.39,442,PM2.5
2019-12-03 22:22:00,363,316,55.59,20.4,451,PM2.5
2019-12-03 22:23:00,347,314,55.59,20.39,449,PM2.5
2019-12-03 22:24:00,351,315,55.61,20.39,450,PM2.5
